order_id,order_date,city,dark_store,category,time_slot,order_type,items,rating,tip,order_value,delivery_min,courier_id
ORD-271,2024-12-22,Pune,DS-02,Frozen,Evening,Standard,1,4,10,322,26,CR-17
ORD-272,2024-06-28,Delhi,DS-04,Household,Morning,Standard,2,3,20,115,20,CR-76
ORD-273,2024-07-28,Pune,DS-04,Personal Care,Evening,Standard,1,3,30,460,19,CR-95
ORD-274,2024-08-23,Chennai,DS-05,Grocery,Evening,Standard,4,3,10,559,25,CR-217
ORD-275,2024-01-22,Delhi,DS-03,Beverages,Morning,Standard,1,5,10,483,17,CR-81
ORD-276,2024-08-21,Delhi,DS-02,Beverages,Night,Standard,3,3,30,485,34,CR-212
ORD-277,2024-02-10,Delhi,DS-04,Grocery,Afternoon,Express,6,4,0,574,30,CR-34
ORD-278,2024-05-09,Chennai,DS-08,Snacks,Afternoon,Standard,6,5,10,410,29,CR-174
ORD-279,2024-07-26,Bengaluru,DS-05,Household,Morning,Express,6,5,20,517,16,CR-76
ORD-280,2024-02-13,Bengaluru,DS-05,Personal Care,Night,Standard,1,4,0,468,26,CR-190
ORD-281,2024-09-28,Chennai,DS-08,Grocery,Evening,Express,5,3,30,286,20,CR-3
ORD-282,2024-05-26,Chennai,DS-02,Personal Care,Afternoon,Standard,5,4,0,351,26,CR-41
ORD-283,2024-10-22,Delhi,DS-01,Beverages,Morning,Express,2,5,20,554,14,CR-162
ORD-284,2024-04-11,Pune,DS-08,Grocery,Night,Standard,4,4,0,450,26,CR-73
ORD-285,2024-07-14,Chennai,DS-08,Beverages,Evening,Express,6,3,20,300,15,CR-139
ORD-286,2024-09-03,Chennai,DS-04,Personal Care,Afternoon,Express,6,4,0,356,6,CR-115
ORD-287,2024-10-19,Hyderabad,DS-01,Household,Evening,Standard,1,3,10,402,25,CR-186
ORD-288,2024-09-16,Hyderabad,DS-08,Household,Night,Standard,1,3,20,172,27,CR-151
ORD-289,2024-06-10,Pune,DS-01,Dairy,Afternoon,Express,2,5,20,314,14,CR-35
ORD-290,2024-01-16,Chennai,DS-06,Grocery,Night,Standard,5,3,30,627,23,CR-131
ORD-291,2024-11-04,Delhi,DS-08,Grocery,Evening,Standard,4,4,20,364,20,CR-45
ORD-292,2024-05-25,Hyderabad,DS-01,Grocery,Morning,Express,2,4,0,568,21,CR-87
ORD-293,2024-01-10,Pune,DS-01,Dairy,Afternoon,Express,4,4,30,567,18,CR-34
ORD-294,2024-09-19,Pune,DS-03,Dairy,Afternoon,Express,4,3,10,349,13,CR-30
ORD-295,2024-02-19,Mumbai,DS-02,Grocery,Morning,Standard,5,5,30,537,28,CR-58
ORD-296,2024-04-15,Bengaluru,DS-07,Personal Care,Afternoon,Standard,2,1,30,358,40,CR-44
ORD-297,2024-10-07,Mumbai,DS-06,Dairy,Evening,Standard,4,4,20,491,17,CR-137
ORD-298,2024-02-25,Mumbai,DS-04,Snacks,Morning,Standard,3,5,10,433,20,CR-202
ORD-299,2024-08-05,Delhi,DS-04,Dairy,Night,Standard,6,5,20,484,13,CR-140
ORD-300,2024-06-12,Chennai,DS-06,Household,Evening,Standard,3,5,10,282,22,CR-5
ORD-301,2024-04-26,Pune,DS-02,Personal Care,Evening,Express,4,3,0,418,16,CR-113
ORD-302,2024-09-11,Chennai,DS-08,Frozen,Afternoon,Express,1,5,30,180,17,CR-188
ORD-303,2024-07-28,Chennai,DS-03,Frozen,Afternoon,Express,4,4,20,302,14,CR-201
ORD-304,2024-09-28,Chennai,DS-03,Snacks,Night,Express,5,4,20,517,28,CR-23
ORD-305,2024-02-21,Mumbai,DS-05,Grocery,Morning,Standard,2,3,10,130,29,CR-124
ORD-306,2024-05-25,Bengaluru,DS-03,Personal Care,Afternoon,Standard,4,5,0,543,18,CR-105
ORD-307,2024-01-03,Delhi,DS-04,Beverages,Morning,Standard,3,3,20,447,32,CR-191
ORD-308,2024-08-10,Chennai,DS-05,Personal Care,Night,Express,4,4,10,577,21,CR-171
ORD-309,2024-08-14,Chennai,DS-01,Snacks,Afternoon,Express,3,4,20,293,11,CR-103
ORD-310,2024-01-14,Bengaluru,DS-04,Snacks,Afternoon,Express,6,3,30,292,14,CR-109
ORD-311,2024-04-08,Mumbai,DS-01,Household,Afternoon,Standard,5,4,0,453,24,CR-194
ORD-312,2024-08-05,Bengaluru,DS-01,Dairy,Night,Express,1,4,0,388,19,CR-14
ORD-313,2024-07-28,Mumbai,DS-01,Dairy,Evening,Standard,5,5,30,244,21,CR-52
ORD-314,2024-03-28,Delhi,DS-08,Personal Care,Night,Standard,4,5,10,468,27,CR-45
ORD-315,2024-10-07,Hyderabad,DS-08,Snacks,Morning,Express,4,4,30,233,19,CR-68
ORD-316,2024-07-21,Mumbai,DS-03,Snacks,Morning,Standard,2,3,10,675,23,CR-145
ORD-317,2024-07-14,Hyderabad,DS-01,Dairy,Morning,Standard,2,5,0,252,23,CR-130
ORD-318,2024-08-07,Bengaluru,DS-04,Beverages,Evening,Standard,6,3,0,362,23,CR-102
ORD-319,2024-04-15,Chennai,DS-07,Household,Afternoon,Express,4,3,10,469,33,CR-172
ORD-320,2024-12-07,Hyderabad,DS-02,Frozen,Afternoon,Express,1,4,20,267,13,CR-2
ORD-321,2024-06-18,Delhi,DS-06,Snacks,Night,Express,3,4,20,328,24,CR-76
ORD-322,2024-07-22,Hyderabad,DS-03,Frozen,Evening,Express,2,5,10,525,18,CR-61
ORD-323,2024-04-10,Chennai,DS-07,Household,Morning,Standard,6,2,0,373,36,CR-27
ORD-324,2024-07-27,Pune,DS-01,Frozen,Morning,Express,3,3,30,517,22,CR-174
ORD-325,2024-09-28,Mumbai,DS-02,Frozen,Morning,Standard,2,3,0,596,24,CR-115
ORD-326,2024-05-09,Mumbai,DS-01,Household,Night,Express,5,4,0,327,17,CR-192
ORD-327,2024-03-19,Chennai,DS-05,Personal Care,Evening,Express,1,4,30,712,25,CR-19
ORD-328,2024-03-04,Bengaluru,DS-08,Grocery,Night,Express,5,5,30,278,23,CR-127
ORD-329,2024-04-03,Bengaluru,DS-03,Personal Care,Evening,Express,1,3,20,355,17,CR-128
ORD-330,2024-10-12,Hyderabad,DS-03,Personal Care,Afternoon,Standard,3,4,20,476,23,CR-78
ORD-331,2024-06-08,Hyderabad,DS-04,Snacks,Evening,Standard,3,3,20,208,26,CR-4
ORD-332,2024-01-05,Hyderabad,DS-05,Beverages,Night,Standard,1,3,10,259,25,CR-148
ORD-333,2024-07-17,Delhi,DS-05,Personal Care,Night,Express,2,5,0,316,16,CR-156
ORD-334,2024-03-07,Pune,DS-02,Personal Care,Evening,Express,2,3,10,428,10,CR-186
ORD-335,2024-04-14,Hyderabad,DS-05,Snacks,Afternoon,Express,4,4,0,262,13,CR-67
ORD-336,2024-02-19,Delhi,DS-05,Beverages,Evening,Standard,5,3,0,313,32,CR-24
ORD-337,2024-01-22,Bengaluru,DS-01,Beverages,Evening,Express,2,4,0,707,29,CR-11
ORD-338,2024-02-28,Chennai,DS-04,Grocery,Night,Standard,2,3,10,625,28,CR-38
ORD-339,2024-07-06,Bengaluru,DS-03,Frozen,Afternoon,Standard,5,4,30,589,23,CR-16
ORD-340,2024-02-19,Delhi,DS-03,Household,Night,Standard,2,3,10,304,32,CR-216
ORD-341,2024-06-14,Mumbai,DS-03,Household,Night,Express,2,3,10,510,15,CR-104
ORD-342,2024-08-27,Pune,DS-07,Beverages,Night,Express,3,4,10,245,33,CR-0
ORD-343,2024-04-25,Hyderabad,DS-01,Frozen,Evening,Express,5,4,30,429,17,CR-58
ORD-344,2024-06-08,Pune,DS-03,Personal Care,Evening,Standard,6,4,30,437,26,CR-114
ORD-345,2024-07-18,Bengaluru,DS-06,Frozen,Afternoon,Express,6,4,20,647,15,CR-161
ORD-346,2024-09-17,Hyderabad,DS-06,Frozen,Night,Standard,1,4,30,469,26,CR-140
ORD-347,2024-02-15,Hyderabad,DS-04,Grocery,Afternoon,Express,2,3,10,508,19,CR-8
ORD-348,2024-11-11,Pune,DS-01,Frozen,Evening,Standard,3,3,0,416,15,CR-153
ORD-349,2024-03-04,Chennai,DS-07,Grocery,Morning,Express,6,3,0,354,27,CR-212
ORD-350,2024-06-04,Hyderabad,DS-01,Household,Afternoon,Standard,6,4,20,413,22,CR-203
ORD-351,2024-07-19,Bengaluru,DS-08,Household,Morning,Express,3,4,30,522,8,CR-13
ORD-352,2024-06-02,Mumbai,DS-06,Frozen,Night,Standard,4,1,20,417,38,CR-109
ORD-353,2024-01-10,Hyderabad,DS-03,Beverages,Night,Standard,4,3,0,499,16,CR-205
ORD-354,2024-09-15,Bengaluru,DS-05,Beverages,Afternoon,Express,1,3,30,454,19,CR-49
ORD-355,2024-11-09,Hyderabad,DS-01,Frozen,Afternoon,Express,2,3,20,316,9,CR-188
ORD-356,2024-11-27,Hyderabad,DS-03,Snacks,Afternoon,Express,6,5,20,521,17,CR-13
ORD-357,2024-04-13,Mumbai,DS-05,Snacks,Night,Express,4,4,30,361,23,CR-89
ORD-358,2024-03-21,Pune,DS-02,Frozen,Afternoon,Express,2,3,20,375,20,CR-145
ORD-359,2024-01-01,Mumbai,DS-06,Snacks,Evening,Express,5,4,30,248,19,CR-96
ORD-360,2024-10-20,Chennai,DS-05,Household,Afternoon,Express,6,4,0,288,11,CR-25
ORD-361,2024-06-07,Mumbai,DS-03,Dairy,Morning,Standard,4,3,30,593,24,CR-8
ORD-362,2024-07-10,Chennai,DS-05,Personal Care,Afternoon,Standard,3,4,10,124,29,CR-103
ORD-363,2024-06-18,Hyderabad,DS-08,Beverages,Night,Standard,5,3,0,550,26,CR-1
ORD-364,2024-11-17,Delhi,DS-06,Household,Night,Express,5,4,10,50,19,CR-94
ORD-365,2024-11-18,Bengaluru,DS-07,Snacks,Evening,Express,1,5,30,390,30,CR-51
ORD-366,2024-05-26,Pune,DS-07,Grocery,Afternoon,Express,5,5,30,518,25,CR-124
ORD-367,2024-08-09,Hyderabad,DS-04,Personal Care,Night,Express,3,3,30,250,12,CR-21
ORD-368,2024-12-22,Pune,DS-04,Household,Morning,Express,2,3,10,470,20,CR-199
ORD-369,2024-02-21,Bengaluru,DS-04,Grocery,Afternoon,Express,6,4,30,238,15,CR-67
ORD-370,2024-12-08,Mumbai,DS-04,Snacks,Morning,Standard,1,4,10,394,17,CR-216
ORD-371,2024-09-19,Pune,DS-03,Dairy,Evening,Standard,6,3,30,207,22,CR-89
ORD-372,2024-03-04,Delhi,DS-08,Snacks,Night,Express,5,3,20,302,17,CR-142
ORD-373,2024-01-15,Mumbai,DS-07,Personal Care,Afternoon,Standard,5,5,0,410,32,CR-60
ORD-374,2024-06-14,Delhi,DS-08,Frozen,Night,Express,5,3,0,530,17,CR-103
ORD-375,2024-12-15,Mumbai,DS-03,Beverages,Night,Standard,1,4,30,422,34,CR-111
ORD-376,2024-02-21,Chennai,DS-07,Snacks,Evening,Standard,5,4,20,523,29,CR-213
ORD-377,2024-07-01,Bengaluru,DS-05,Personal Care,Afternoon,Express,2,5,10,598,27,CR-186
ORD-378,2024-03-08,Hyderabad,DS-07,Personal Care,Evening,Standard,3,3,0,464,30,CR-143
ORD-379,2024-07-25,Delhi,DS-04,Household,Evening,Standard,4,5,10,313,28,CR-67
ORD-380,2024-09-09,Delhi,DS-07,Dairy,Afternoon,Express,4,4,0,585,31,CR-148
ORD-381,2024-01-25,Pune,DS-05,Grocery,Morning,Express,6,3,10,350,12,CR-208
ORD-382,2024-08-06,Pune,DS-03,Personal Care,Night,Express,2,3,10,366,4,CR-23
ORD-383,2024-03-25,Chennai,DS-07,Snacks,Morning,Standard,1,4,0,445,34,CR-119
ORD-384,2024-12-22,Bengaluru,DS-05,Household,Evening,Express,3,3,30,352,6,CR-144
ORD-385,2024-03-09,Pune,DS-06,Household,Night,Express,4,3,20,355,24,CR-185
ORD-386,2024-03-14,Bengaluru,DS-05,Snacks,Afternoon,Express,5,5,0,517,20,CR-46
ORD-387,2024-11-22,Hyderabad,DS-07,Frozen,Evening,Express,3,3,30,550,23,CR-20
ORD-388,2024-11-19,Delhi,DS-08,Frozen,Evening,Express,3,4,10,573,5,CR-13
ORD-389,2024-11-19,Pune,DS-02,Personal Care,Afternoon,Standard,6,5,20,507,20,CR-200
ORD-390,2024-06-19,Mumbai,DS-08,Household,Night,Express,6,5,0,454,21,CR-195
ORD-391,2024-04-26,Delhi,DS-03,Snacks,Afternoon,Express,5,5,10,497,20,CR-102
ORD-392,2024-02-07,Delhi,DS-05,Snacks,Afternoon,Standard,4,5,10,470,24,CR-139
ORD-393,2024-12-25,Bengaluru,DS-01,Dairy,Morning,Express,2,4,20,398,25,CR-161
ORD-394,2024-07-18,Bengaluru,DS-07,Household,Night,Standard,5,3,20,440,35,CR-77
ORD-395,2024-07-28,Mumbai,DS-04,Beverages,Evening,Standard,3,5,0,479,10,CR-136
ORD-396,2024-11-23,Chennai,DS-05,Grocery,Morning,Standard,1,4,10,393,13,CR-205
ORD-397,2024-08-23,Mumbai,DS-05,Frozen,Afternoon,Standard,2,5,30,546,18,CR-210
ORD-398,2024-09-19,Mumbai,DS-05,Snacks,Evening,Express,3,4,10,506,17,CR-139
ORD-399,2024-08-10,Mumbai,DS-03,Frozen,Night,Standard,1,5,10,410,25,CR-127
ORD-400,2024-01-21,Bengaluru,DS-07,Personal Care,Night,Express,4,4,0,502,34,CR-113
ORD-401,2024-03-11,Delhi,DS-06,Personal Care,Afternoon,Standard,5,5,0,335,17,CR-211
ORD-402,2024-08-01,Mumbai,DS-08,Snacks,Afternoon,Standard,3,3,10,318,27,CR-39
ORD-403,2024-01-05,Chennai,DS-06,Dairy,Night,Express,1,5,30,705,22,CR-15
ORD-404,2024-09-08,Hyderabad,DS-06,Grocery,Evening,Express,6,5,10,502,20,CR-74
ORD-405,2024-07-04,Pune,DS-07,Beverages,Morning,Express,5,4,30,293,29,CR-55
ORD-406,2024-07-04,Chennai,DS-05,Dairy,Evening,Express,1,3,30,311,16,CR-150
ORD-407,2024-04-06,Hyderabad,DS-07,Snacks,Afternoon,Standard,1,3,30,391,32,CR-17
ORD-408,2024-07-04,Pune,DS-01,Dairy,Night,Express,2,5,20,428,26,CR-36
ORD-409,2024-09-16,Chennai,DS-04,Snacks,Morning,Express,3,4,0,253,16,CR-98
ORD-410,2024-06-26,Mumbai,DS-08,Dairy,Evening,Express,4,5,30,586,20,CR-182
ORD-411,2024-10-02,Mumbai,DS-01,Household,Night,Express,5,4,20,326,21,CR-164
ORD-412,2024-10-11,Delhi,DS-01,Beverages,Night,Standard,3,5,10,407,31,CR-74
ORD-413,2024-09-26,Bengaluru,DS-01,Snacks,Evening,Standard,6,3,0,611,12,CR-34
ORD-414,2024-01-23,Chennai,DS-06,Personal Care,Evening,Express,2,5,20,393,9,CR-176
ORD-415,2024-03-25,Delhi,DS-03,Beverages,Morning,Express,3,5,20,413,12,CR-137
ORD-416,2024-12-08,Pune,DS-05,Beverages,Morning,Standard,3,4,20,275,21,CR-86
ORD-417,2024-07-06,Chennai,DS-04,Grocery,Afternoon,Standard,5,5,0,235,20,CR-190
ORD-418,2024-10-21,Chennai,DS-08,Grocery,Morning,Standard,6,4,30,336,20,CR-29
ORD-419,2024-08-17,Delhi,DS-01,Beverages,Night,Express,4,3,20,424,16,CR-74
ORD-420,2024-12-15,Pune,DS-05,Personal Care,Evening,Standard,5,4,20,536,22,CR-48
ORD-421,2024-03-26,Pune,DS-04,Personal Care,Evening,Express,2,5,20,294,17,CR-124
ORD-422,2024-10-10,Delhi,DS-08,Beverages,Afternoon,Express,6,4,10,598,21,CR-114
ORD-423,2024-01-17,Pune,DS-08,Frozen,Evening,Standard,5,5,0,438,24,CR-212
ORD-424,2024-09-27,Delhi,DS-03,Dairy,Night,Standard,2,3,30,468,34,CR-100
ORD-425,2024-05-13,Mumbai,DS-05,Beverages,Morning,Standard,5,3,0,424,17,CR-151
ORD-426,2024-11-26,Chennai,DS-06,Household,Night,Express,6,5,20,451,18,CR-158
ORD-427,2024-07-19,Pune,DS-07,Grocery,Night,Standard,1,2,10,473,42,CR-84
ORD-428,2024-10-15,Hyderabad,DS-08,Frozen,Night,Express,6,5,30,520,24,CR-76
ORD-429,2024-07-20,Bengaluru,DS-08,Grocery,Evening,Standard,6,5,20,585,21,CR-58
ORD-430,2024-04-12,Chennai,DS-08,Dairy,Afternoon,Standard,5,5,0,506,15,CR-37
ORD-431,2024-08-07,Hyderabad,DS-05,Beverages,Evening,Express,4,3,10,475,11,CR-116
ORD-432,2024-04-15,Hyderabad,DS-08,Snacks,Night,Standard,2,2,10,305,35,CR-83
ORD-433,2024-04-27,Mumbai,DS-03,Grocery,Night,Standard,5,3,0,475,27,CR-0
ORD-434,2024-05-08,Delhi,DS-01,Dairy,Night,Standard,3,5,20,451,17,CR-79
ORD-435,2024-06-04,Delhi,DS-06,Frozen,Evening,Standard,3,4,0,416,24,CR-215
ORD-436,2024-09-25,Bengaluru,DS-06,Dairy,Night,Express,6,5,30,242,26,CR-113
ORD-437,2024-09-06,Mumbai,DS-08,Frozen,Morning,Express,5,3,30,104,13,CR-139
ORD-438,2024-10-02,Mumbai,DS-05,Frozen,Evening,Express,4,5,20,583,17,CR-42
ORD-439,2024-06-10,Mumbai,DS-03,Beverages,Night,Express,5,4,30,302,24,CR-38
ORD-440,2024-03-14,Chennai,DS-07,Snacks,Morning,Express,3,4,30,429,27,CR-190
ORD-441,2024-11-09,Chennai,DS-02,Personal Care,Morning,Standard,6,5,0,311,19,CR-91
ORD-442,2024-04-23,Mumbai,DS-03,Household,Morning,Express,6,3,0,475,18,CR-162
ORD-443,2024-06-10,Delhi,DS-06,Personal Care,Afternoon,Standard,1,5,20,417,21,CR-98
ORD-444,2024-05-16,Delhi,DS-07,Personal Care,Afternoon,Standard,5,4,30,505,26,CR-15
ORD-445,2024-07-15,Hyderabad,DS-07,Beverages,Evening,Express,1,3,20,486,17,CR-151
ORD-446,2024-01-17,Delhi,DS-08,Beverages,Morning,Standard,5,5,20,584,23,CR-119
ORD-447,2024-05-14,Mumbai,DS-03,Dairy,Night,Standard,6,4,20,444,28,CR-4
ORD-448,2024-05-02,Pune,DS-03,Grocery,Night,Express,3,5,10,797,28,CR-152
ORD-449,2024-01-23,Bengaluru,DS-07,Grocery,Evening,Standard,4,4,0,400,26,CR-99
ORD-450,2024-11-25,Hyderabad,DS-05,Household,Evening,Express,4,3,10,436,17,CR-129
ORD-451,2024-03-20,Pune,DS-07,Household,Evening,Standard,5,5,30,372,33,CR-179
ORD-452,2024-10-22,Delhi,DS-02,Dairy,Afternoon,Standard,4,4,30,570,25,CR-76
ORD-453,2024-03-06,Pune,DS-05,Household,Afternoon,Standard,4,5,30,408,28,CR-133
ORD-454,2024-12-25,Pune,DS-08,Household,Night,Express,5,3,0,462,21,CR-3
ORD-455,2024-12-11,Chennai,DS-04,Frozen,Afternoon,Express,6,3,30,310,19,CR-181
ORD-456,2024-01-14,Hyderabad,DS-07,Household,Evening,Express,1,4,0,302,30,CR-152
ORD-457,2024-07-03,Hyderabad,DS-01,Beverages,Afternoon,Express,2,3,0,356,16,CR-158
ORD-458,2024-04-16,Pune,DS-06,Grocery,Afternoon,Standard,5,5,0,591,25,CR-174
ORD-459,2024-02-03,Hyderabad,DS-04,Grocery,Night,Express,2,5,20,490,18,CR-153
ORD-460,2024-10-19,Mumbai,DS-07,Snacks,Evening,Standard,1,5,10,556,33,CR-125
ORD-461,2024-08-07,Pune,DS-01,Beverages,Afternoon,Standard,2,4,30,515,24,CR-112
ORD-462,2024-02-24,Pune,DS-05,Frozen,Morning,Standard,5,3,20,504,24,CR-83
ORD-463,2024-03-22,Chennai,DS-08,Personal Care,Morning,Standard,4,4,30,289,17,CR-42
ORD-464,2024-09-02,Bengaluru,DS-05,Personal Care,Afternoon,Express,3,4,10,581,11,CR-182
ORD-465,2024-09-19,Hyderabad,DS-07,Frozen,Afternoon,Express,1,4,30,370,28,CR-127
ORD-466,2024-05-15,Mumbai,DS-05,Snacks,Afternoon,Express,2,3,10,455,13,CR-199
ORD-467,2024-12-15,Bengaluru,DS-01,Grocery,Night,Express,4,3,10,422,28,CR-100
ORD-468,2024-11-20,Mumbai,DS-06,Dairy,Afternoon,Express,2,3,0,571,17,CR-144
ORD-469,2024-09-25,Hyderabad,DS-08,Household,Morning,Express,5,3,10,435,9,CR-111
ORD-470,2024-03-02,Mumbai,DS-08,Grocery,Afternoon,Express,3,3,0,459,16,CR-2
ORD-471,2024-07-28,Mumbai,DS-08,Dairy,Evening,Standard,4,4,20,603,8,CR-119
ORD-472,2024-07-10,Bengaluru,DS-02,Personal Care,Afternoon,Standard,5,3,20,602,24,CR-183
ORD-473,2024-10-15,Pune,DS-02,Household,Afternoon,Standard,5,4,10,542,20,CR-23
ORD-474,2024-11-20,Delhi,DS-07,Grocery,Night,Express,6,3,30,399,37,CR-183
ORD-475,2024-11-27,Hyderabad,DS-03,Grocery,Afternoon,Express,6,3,20,436,16,CR-29
ORD-476,2024-03-23,Chennai,DS-05,Grocery,Morning,Express,6,5,20,622,25,CR-31
ORD-477,2024-06-14,Chennai,DS-02,Beverages,Morning,Standard,6,4,0,262,20,CR-22
ORD-478,2024-09-19,Pune,DS-04,Snacks,Morning,Express,6,3,10,321,15,CR-134
ORD-479,2024-09-14,Chennai,DS-02,Personal Care,Afternoon,Standard,3,5,10,436,30,CR-153
ORD-480,2024-09-26,Mumbai,DS-02,Dairy,Afternoon,Standard,2,5,0,442,22,CR-106
ORD-481,2024-10-02,Hyderabad,DS-04,Dairy,Morning,Standard,4,3,10,369,29,CR-108
ORD-482,2024-03-09,Hyderabad,DS-01,Grocery,Morning,Express,4,3,20,241,13,CR-149
ORD-483,2024-10-04,Delhi,DS-07,Beverages,Evening,Express,5,4,10,147,34,CR-216
ORD-484,2024-05-18,Chennai,DS-01,Grocery,Morning,Express,6,3,0,439,18,CR-51
ORD-485,2024-06-23,Delhi,DS-02,Frozen,Morning,Standard,6,4,10,520,15,CR-28
ORD-486,2024-07-17,Mumbai,DS-01,Frozen,Night,Express,3,4,20,384,24,CR-118
ORD-487,2024-12-20,Mumbai,DS-01,Frozen,Morning,Express,6,3,20,440,16,CR-163
ORD-488,2024-04-28,Chennai,DS-05,Snacks,Morning,Standard,2,4,20,443,17,CR-143
ORD-489,2024-08-03,Hyderabad,DS-04,Grocery,Evening,Express,6,5,20,483,14,CR-174
ORD-490,2024-07-04,Delhi,DS-08,Snacks,Night,Express,3,3,0,368,26,CR-133
ORD-491,2024-07-01,Hyderabad,DS-06,Personal Care,Afternoon,Standard,4,5,20,560,19,CR-64
ORD-492,2024-08-23,Delhi,DS-07,Grocery,Morning,Express,5,5,10,441,31,CR-63
ORD-493,2024-06-02,Hyderabad,DS-05,Grocery,Afternoon,Standard,2,4,10,671,15,CR-92
ORD-494,2024-07-28,Chennai,DS-01,Household,Evening,Express,1,4,0,422,15,CR-115
ORD-495,2024-09-02,Mumbai,DS-02,Beverages,Evening,Standard,3,4,0,565,16,CR-191
ORD-496,2024-08-07,Bengaluru,DS-08,Grocery,Evening,Standard,3,5,30,480,28,CR-162
ORD-497,2024-05-14,Pune,DS-08,Beverages,Evening,Express,6,5,20,304,14,CR-69
ORD-498,2024-07-13,Bengaluru,DS-05,Beverages,Night,Express,1,3,30,396,28,CR-36
ORD-499,2024-02-14,Bengaluru,DS-07,Dairy,Morning,Express,1,3,20,252,14,CR-212
ORD-500,2024-01-18,Hyderabad,DS-08,Dairy,Evening,Express,1,3,20,480,12,CR-123
ORD-501,2024-11-14,Delhi,DS-08,Personal Care,Night,Express,1,5,30,554,21,CR-159
ORD-502,2024-10-22,Bengaluru,DS-06,Beverages,Night,Express,5,4,10,660,17,CR-208
ORD-503,2024-07-16,Hyderabad,DS-08,Dairy,Morning,Standard,5,5,20,333,30,CR-157
ORD-504,2024-05-02,Pune,DS-03,Frozen,Night,Standard,4,3,0,424,26,CR-127
ORD-505,2024-10-22,Chennai,DS-03,Snacks,Night,Express,2,5,30,507,16,CR-30
ORD-506,2024-09-09,Chennai,DS-03,Grocery,Morning,Express,3,3,0,498,11,CR-40
ORD-507,2024-08-09,Pune,DS-01,Beverages,Evening,Standard,5,5,10,441,22,CR-95
ORD-508,2024-09-11,Bengaluru,DS-02,Frozen,Night,Express,5,3,20,289,26,CR-120
ORD-509,2024-08-16,Mumbai,DS-02,Frozen,Night,Standard,5,5,10,341,29,CR-200
ORD-510,2024-09-25,Pune,DS-02,Snacks,Night,Express,1,4,0,212,29,CR-21
ORD-511,2024-05-12,Hyderabad,DS-04,Frozen,Morning,Express,5,5,0,561,22,CR-19
ORD-512,2024-01-28,Chennai,DS-04,Grocery,Night,Standard,5,4,20,461,28,CR-172
ORD-513,2024-12-11,Mumbai,DS-06,Snacks,Evening,Express,4,3,0,417,14,CR-93
ORD-514,2024-07-13,Hyderabad,DS-03,Dairy,Evening,Standard,4,5,30,343,27,CR-1
ORD-515,2024-01-11,Chennai,DS-08,Grocery,Afternoon,Express,4,5,20,586,19,CR-104
ORD-516,2024-01-23,Bengaluru,DS-01,Grocery,Morning,Express,6,4,0,489,14,CR-89
ORD-517,2024-01-26,Pune,DS-02,Beverages,Afternoon,Standard,3,5,0,361,20,CR-135
ORD-518,2024-04-23,Pune,DS-07,Household,Evening,Standard,2,5,30,492,28,CR-204
ORD-519,2024-11-02,Delhi,DS-03,Beverages,Morning,Express,1,4,30,387,13,CR-189
ORD-520,2024-10-26,Delhi,DS-07,Frozen,Night,Express,5,3,10,296,38,CR-61
ORD-521,2024-10-25,Mumbai,DS-01,Dairy,Night,Standard,3,4,0,592,29,CR-218
ORD-522,2024-10-01,Chennai,DS-06,Snacks,Morning,Standard,2,5,0,262,28,CR-46
ORD-523,2024-01-09,Hyderabad,DS-02,Frozen,Afternoon,Standard,1,4,10,390,24,CR-39
ORD-524,2024-10-11,Pune,DS-04,Grocery,Night,Standard,3,1,30,295,35,CR-128
ORD-525,2024-06-16,Delhi,DS-06,Frozen,Evening,Standard,2,3,10,158,18,CR-170
ORD-526,2024-12-07,Pune,DS-04,Personal Care,Morning,Express,4,5,20,442,14,CR-78
ORD-527,2024-01-19,Pune,DS-02,Household,Night,Express,2,5,30,473,14,CR-179
ORD-528,2024-08-26,Mumbai,DS-03,Dairy,Afternoon,Standard,4,5,0,696,25,CR-54
ORD-529,2024-03-23,Pune,DS-02,Grocery,Morning,Express,6,3,30,315,15,CR-161
ORD-530,2024-05-19,Delhi,DS-07,Household,Morning,Standard,3,3,10,466,27,CR-44
ORD-531,2024-08-14,Pune,DS-03,Household,Morning,Standard,2,3,30,814,22,CR-165
ORD-532,2024-08-08,Mumbai,DS-03,Beverages,Evening,Express,1,5,20,314,13,CR-12
ORD-533,2024-07-14,Delhi,DS-02,Household,Evening,Standard,4,5,0,344,23,CR-98
ORD-534,2024-12-24,Bengaluru,DS-01,Household,Evening,Express,6,5,10,417,19,CR-101
ORD-535,2024-05-23,Chennai,DS-01,Grocery,Evening,Express,6,5,10,499,21,CR-131
ORD-536,2024-07-22,Delhi,DS-05,Household,Afternoon,Standard,5,4,0,285,22,CR-47
ORD-537,2024-09-10,Bengaluru,DS-08,Dairy,Night,Express,4,3,10,619,19,CR-146
ORD-538,2024-02-20,Hyderabad,DS-04,Household,Afternoon,Standard,1,5,20,657,12,CR-100
ORD-539,2024-02-14,Bengaluru,DS-04,Frozen,Afternoon,Standard,3,4,10,476,23,CR-179
ORD-540,2024-04-17,Delhi,DS-03,Personal Care,Afternoon,Express,4,5,0,629,15,CR-178
ORD-541,2024-08-23,Chennai,DS-08,Grocery,Night,Standard,5,4,10,442,27,CR-169
ORD-542,2024-09-07,Delhi,DS-05,Dairy,Afternoon,Standard,1,4,10,421,22,CR-209
