order_id,order_date,region,channel,revenue
ORD-675,2024-01-27,North,Retail,524
ORD-676,2024-01-01,East,Retail,277
ORD-677,2024-01-17,East,Web,625
ORD-678,2024-01-23,West,Retail,553
ORD-679,2024-01-28,East,Retail,595
ORD-680,2024-01-04,West,Partner,471
ORD-681,2024-01-28,South,Partner,617
ORD-682,2024-01-11,South,Partner,529
ORD-683,2024-01-22,West,Retail,488
ORD-684,2024-01-20,South,Web,434
ORD-685,2024-01-05,South,Retail,603
ORD-686,2024-01-01,North,Web,448
ORD-687,2024-01-01,North,Partner,598
ORD-688,2024-01-26,North,Retail,437
ORD-689,2024-01-16,West,Retail,560
ORD-690,2024-01-08,North,Web,602
ORD-691,2024-01-23,East,Web,355
ORD-692,2024-01-04,East,Retail,441
ORD-693,2024-01-19,North,Web,472
ORD-694,2024-01-16,East,Partner,368
ORD-695,2024-01-13,South,Partner,588
ORD-696,2024-01-27,East,Retail,342
ORD-697,2024-01-03,West,Web,496
ORD-698,2024-01-20,East,Web,450
ORD-699,2024-01-28,South,Retail,393
ORD-700,2024-01-12,West,Partner,561
ORD-701,2024-01-28,East,Web,395
ORD-702,2024-01-13,East,Partner,440
ORD-703,2024-01-11,South,Retail,346
ORD-704,2024-01-28,West,Web,514
ORD-705,2024-01-10,North,Retail,647
ORD-706,2024-01-11,West,Partner,481
ORD-707,2024-01-04,East,Partner,463
ORD-708,2024-01-19,North,Web,512
ORD-709,2024-01-12,West,Retail,367
ORD-710,2024-01-08,East,Web,449
ORD-711,2024-01-22,East,Web,457
ORD-712,2024-01-21,South,Partner,478
ORD-713,2024-01-17,North,Retail,453
ORD-714,2024-01-15,North,Retail,582
ORD-715,2024-01-21,West,Web,569
ORD-716,2024-01-18,North,Web,371
ORD-717,2024-01-09,North,Web,537
ORD-718,2024-01-11,South,Retail,438
ORD-719,2024-01-19,North,Web,430
ORD-720,2024-01-25,South,Retail,505
ORD-721,2024-01-26,East,Retail,485
ORD-722,2024-01-27,South,Web,412
ORD-723,2024-01-15,East,Retail,580
ORD-724,2024-01-17,North,Partner,625
ORD-725,2024-01-27,North,Web,371
ORD-726,2024-01-19,South,Web,473
ORD-727,2024-01-01,West,Retail,580
ORD-728,2024-01-15,North,Web,219
ORD-729,2024-01-22,North,Retail,315
ORD-730,2024-01-07,South,Retail,574
ORD-731,2024-01-24,North,Partner,496
ORD-732,2024-01-05,South,Partner,463
ORD-733,2024-01-10,East,Web,457
ORD-734,2024-01-06,West,Retail,497
ORD-735,2024-01-28,South,Partner,432
ORD-736,2024-01-17,South,Partner,552
ORD-737,2024-01-18,North,Web,487
ORD-738,2024-01-19,East,Retail,477
ORD-739,2024-01-02,North,Partner,563
ORD-740,2024-01-27,South,Retail,379
ORD-741,2024-01-17,East,Web,508
ORD-742,2024-01-18,South,Retail,448
ORD-743,2024-01-03,North,Web,693
ORD-744,2024-01-04,East,Retail,453
ORD-745,2024-01-23,West,Partner,188
ORD-746,2024-01-06,West,Web,460
ORD-747,2024-01-24,North,Web,405
ORD-748,2024-01-14,East,Partner,425
ORD-749,2024-01-16,East,Partner,572
ORD-750,2024-01-10,West,Retail,468
ORD-751,2024-01-12,South,Web,587
ORD-752,2024-01-10,East,Web,490
ORD-753,2024-01-07,East,Web,516
ORD-754,2024-01-10,East,Web,430
ORD-755,2024-01-08,North,Web,277
ORD-756,2024-01-28,East,Web,286
ORD-757,2024-01-12,South,Web,560
ORD-758,2024-01-20,North,Web,438
ORD-759,2024-01-10,North,Partner,461
ORD-760,2024-01-28,East,Partner,560
ORD-761,2024-01-03,West,Retail,507
ORD-762,2024-01-13,West,Retail,412
ORD-763,2024-01-19,East,Partner,575
ORD-764,2024-01-24,North,Web,559
ORD-765,2024-01-09,North,Web,549
ORD-766,2024-01-08,West,Partner,523
ORD-767,2024-01-17,East,Retail,425
ORD-768,2024-01-06,South,Partner,371
ORD-769,2024-01-19,East,Partner,273
ORD-770,2024-01-24,South,Web,593
ORD-771,2024-01-08,South,Partner,392
ORD-772,2024-01-21,North,Partner,566
ORD-773,2024-01-07,West,Retail,421
ORD-774,2024-01-28,West,Retail,563
ORD-775,2024-01-13,West,Web,649
ORD-776,2024-01-21,South,Partner,540
ORD-777,2024-01-11,East,Retail,562
ORD-778,2024-01-09,East,Web,480
ORD-779,2024-01-25,South,Retail,492
ORD-780,2024-01-03,West,Retail,528
ORD-781,2024-01-03,East,Partner,367
ORD-782,2024-01-16,South,Web,211
ORD-783,2024-01-12,East,Retail,457
ORD-784,2024-01-19,East,Partner,584
ORD-785,2024-01-11,West,Partner,430
ORD-786,2024-01-01,North,Web,493
ORD-787,2024-01-10,East,Partner,575
ORD-788,2024-01-07,South,Web,634
ORD-789,2024-01-13,North,Retail,422
ORD-790,2024-01-25,North,Web,476
ORD-791,2024-01-07,West,Web,732
ORD-792,2024-01-09,West,Web,441
ORD-793,2024-01-11,West,Web,798
ORD-794,2024-01-23,East,Partner,490
ORD-795,2024-01-06,West,Retail,617
ORD-796,2024-01-17,South,Web,633
ORD-797,2024-01-23,East,Web,462
ORD-798,2024-01-27,East,Retail,519
ORD-799,2024-01-14,East,Web,561
ORD-800,2024-01-25,North,Partner,417
ORD-801,2024-01-20,West,Web,543
ORD-802,2024-01-21,West,Retail,418
ORD-803,2024-01-06,South,Partner,623
ORD-804,2024-01-18,South,Web,498
ORD-805,2024-01-16,North,Web,438
ORD-806,2024-01-19,South,Partner,505
ORD-807,2024-01-12,North,Retail,489
ORD-808,2024-01-25,South,Partner,570
ORD-809,2024-01-22,West,Web,598
ORD-810,2024-01-06,East,Web,510
ORD-811,2024-01-04,East,Retail,535
ORD-812,2024-01-04,North,Web,471
ORD-813,2024-01-09,East,Partner,470
ORD-814,2024-01-12,South,Partner,491
ORD-815,2024-01-19,North,Web,656
ORD-816,2024-01-28,West,Retail,518
ORD-817,2024-01-06,North,Web,638
ORD-818,2024-01-14,North,Retail,424
ORD-819,2024-01-01,East,Partner,415
ORD-820,2024-01-25,South,Web,487
ORD-821,2024-01-20,North,Retail,578
ORD-822,2024-01-12,South,Partner,531
ORD-823,2024-01-16,North,Retail,590
ORD-824,2024-01-12,East,Retail,525
ORD-825,2024-01-04,East,Retail,494
ORD-826,2024-01-09,West,Partner,588
ORD-827,2024-01-23,South,Web,488
ORD-828,2024-01-26,South,Retail,489
ORD-829,2024-01-21,South,Partner,410
ORD-830,2024-01-22,West,Web,448
ORD-831,2024-01-05,East,Retail,470
ORD-832,2024-01-22,West,Retail,495
ORD-833,2024-01-04,West,Partner,520
ORD-834,2024-01-14,West,Retail,639
ORD-835,2024-01-05,South,Retail,445
ORD-836,2024-01-25,East,Web,623
ORD-837,2024-01-16,West,Partner,473
ORD-838,2024-01-03,South,Partner,385
ORD-839,2024-01-14,South,Partner,572
ORD-840,2024-01-04,South,Partner,610
ORD-841,2024-01-04,South,Retail,435
ORD-842,2024-01-19,South,Web,475
ORD-843,2024-01-03,South,Retail,480
ORD-844,2024-01-19,West,Web,594
ORD-845,2024-01-07,South,Retail,453
ORD-846,2024-01-10,East,Web,561
ORD-847,2024-01-14,East,Web,587
ORD-848,2024-01-01,North,Partner,506
ORD-849,2024-01-21,East,Retail,457
ORD-850,2024-01-25,East,Retail,549
ORD-851,2024-01-16,West,Retail,620
ORD-852,2024-01-01,North,Partner,437
ORD-853,2024-01-02,South,Web,563
ORD-854,2024-01-06,West,Retail,395
ORD-855,2024-01-27,North,Web,578
ORD-856,2024-01-05,West,Web,494
ORD-857,2024-01-08,North,Partner,475
ORD-858,2024-01-24,East,Retail,561
ORD-859,2024-01-15,West,Retail,459
ORD-860,2024-01-28,West,Retail,412
ORD-861,2024-01-10,West,Retail,589
ORD-862,2024-01-26,West,Retail,355
ORD-863,2024-01-03,West,Web,260
ORD-864,2024-01-23,South,Web,599
ORD-865,2024-01-06,North,Web,450
ORD-866,2024-01-12,South,Partner,510
ORD-867,2024-01-14,East,Web,542
ORD-868,2024-01-05,East,Partner,561
ORD-869,2024-01-18,North,Web,563
ORD-870,2024-01-15,South,Partner,535
ORD-871,2024-01-02,North,Partner,536
ORD-872,2024-01-24,West,Retail,585
ORD-873,2024-01-21,North,Web,451
ORD-874,2024-01-06,West,Partner,424
ORD-875,2024-01-27,East,Web,330
ORD-876,2024-01-10,North,Retail,514
ORD-877,2024-01-05,East,Web,408
ORD-878,2024-01-28,North,Partner,559
ORD-879,2024-01-14,West,Web,366
ORD-880,2024-01-25,North,Web,575
ORD-881,2024-01-14,West,Web,587
ORD-882,2024-01-28,North,Retail,487
ORD-883,2024-01-13,East,Web,499
ORD-884,2024-01-15,North,Web,489
ORD-885,2024-01-23,West,Partner,424
ORD-886,2024-01-19,South,Web,494
ORD-887,2024-01-03,North,Retail,476
ORD-888,2024-01-05,North,Retail,428
ORD-889,2024-01-13,West,Retail,517
ORD-890,2024-01-09,North,Web,306
ORD-891,2024-01-15,North,Retail,442
ORD-892,2024-01-21,South,Partner,516
ORD-893,2024-01-20,South,Partner,469
ORD-894,2024-01-11,East,Partner,411
ORD-895,2024-01-22,North,Retail,437
ORD-896,2024-01-18,North,Web,530
ORD-897,2024-01-26,West,Web,498
ORD-898,2024-01-08,West,Retail,363
ORD-899,2024-01-04,North,Retail,345
ORD-900,2024-02-01,South,Retail,617
ORD-901,2024-02-18,North,Retail,409
ORD-902,2024-02-16,East,Web,541
ORD-903,2024-02-17,North,Partner,578
ORD-904,2024-02-21,East,Retail,521
ORD-905,2024-02-06,North,Retail,496
ORD-906,2024-02-07,South,Web,717
ORD-907,2024-02-18,South,Retail,432
ORD-908,2024-02-25,West,Partner,381
ORD-909,2024-02-09,West,Partner,744
ORD-910,2024-02-26,East,Partner,503
ORD-911,2024-02-20,North,Partner,636
ORD-912,2024-02-14,East,Retail,568
ORD-913,2024-02-03,East,Retail,517
ORD-914,2024-02-13,South,Web,556
ORD-915,2024-02-28,West,Retail,418
ORD-916,2024-02-15,South,Retail,401
ORD-917,2024-02-01,North,Web,444
ORD-918,2024-02-13,West,Web,411
ORD-919,2024-02-09,East,Web,242
ORD-920,2024-02-01,West,Web,563
ORD-921,2024-02-19,North,Web,549
ORD-922,2024-02-09,East,Retail,512
ORD-923,2024-02-08,East,Partner,380
ORD-924,2024-02-04,East,Retail,556
ORD-925,2024-02-10,North,Retail,477
ORD-926,2024-02-19,East,Partner,391
ORD-927,2024-02-10,West,Partner,514
ORD-928,2024-02-08,North,Web,468
ORD-929,2024-02-12,North,Web,543
ORD-930,2024-02-06,South,Partner,624
ORD-931,2024-02-08,North,Partner,377
ORD-932,2024-02-05,North,Retail,722
ORD-933,2024-02-28,North,Web,398
ORD-934,2024-02-26,East,Partner,659
ORD-935,2024-02-12,East,Partner,570
ORD-936,2024-02-01,North,Retail,477
ORD-937,2024-02-05,North,Partner,403
ORD-938,2024-02-28,North,Partner,559
ORD-939,2024-02-20,North,Web,410
ORD-940,2024-02-28,North,Web,457
ORD-941,2024-02-02,North,Web,517
ORD-942,2024-02-17,West,Web,528
ORD-943,2024-02-13,South,Retail,495
ORD-944,2024-02-17,West,Partner,479
ORD-945,2024-02-22,North,Retail,335
ORD-946,2024-02-12,South,Web,565
ORD-947,2024-02-23,South,Web,485
ORD-948,2024-02-05,West,Partner,510
ORD-949,2024-02-26,East,Web,485
ORD-950,2024-02-13,East,Retail,549
ORD-951,2024-02-01,North,Partner,542
ORD-952,2024-02-11,South,Partner,283
ORD-953,2024-02-13,West,Partner,438
ORD-954,2024-02-07,North,Retail,433
ORD-955,2024-02-04,East,Partner,683
ORD-956,2024-02-26,North,Partner,499
ORD-957,2024-02-25,West,Partner,503
ORD-958,2024-02-10,West,Retail,509
ORD-959,2024-02-02,East,Retail,676
ORD-960,2024-02-14,West,Partner,451
ORD-961,2024-02-09,South,Retail,512
ORD-962,2024-02-11,East,Retail,463
ORD-963,2024-02-05,West,Web,433
ORD-964,2024-02-28,North,Web,296
ORD-965,2024-02-18,South,Web,522
ORD-966,2024-02-03,West,Retail,428
ORD-967,2024-02-20,West,Partner,571
ORD-968,2024-02-27,North,Partner,555
ORD-969,2024-02-12,South,Partner,551
ORD-970,2024-02-07,North,Partner,406
ORD-971,2024-02-26,South,Partner,610
ORD-972,2024-02-15,South,Partner,530
ORD-973,2024-02-06,East,Web,507
ORD-974,2024-02-03,West,Web,518
ORD-975,2024-02-28,North,Retail,451
ORD-976,2024-02-27,North,Web,599
ORD-977,2024-02-21,West,Web,800
ORD-978,2024-02-26,North,Web,529
ORD-979,2024-02-18,South,Partner,640
ORD-980,2024-02-22,West,Partner,420
ORD-981,2024-02-15,West,Web,409
ORD-982,2024-02-07,South,Web,387
ORD-983,2024-02-04,North,Web,451
ORD-984,2024-02-13,East,Web,527
ORD-985,2024-02-07,North,Web,454
ORD-986,2024-02-10,West,Web,518
ORD-987,2024-02-23,West,Partner,539
ORD-988,2024-02-28,North,Retail,426
ORD-989,2024-02-21,South,Partner,511
ORD-990,2024-02-20,West,Partner,683
ORD-991,2024-02-08,South,Partner,503
ORD-992,2024-02-28,South,Web,580
ORD-993,2024-02-20,South,Retail,368
ORD-994,2024-02-20,West,Web,435
ORD-995,2024-02-03,North,Retail,464
ORD-996,2024-02-26,West,Partner,571
ORD-997,2024-02-04,North,Retail,535
ORD-998,2024-02-09,West,Web,519
ORD-999,2024-02-27,North,Partner,422
ORD-1000,2024-02-15,North,Retail,595
ORD-1001,2024-02-21,West,Retail,561
ORD-1002,2024-02-03,North,Retail,502
ORD-1003,2024-02-10,South,Web,406
ORD-1004,2024-02-24,North,Retail,438
ORD-1005,2024-02-09,North,Retail,529
ORD-1006,2024-02-16,East,Partner,613
ORD-1007,2024-02-18,South,Retail,459
ORD-1008,2024-02-05,South,Web,373
ORD-1009,2024-02-27,North,Partner,558
ORD-1010,2024-02-04,West,Retail,315
ORD-1011,2024-02-02,South,Partner,420
ORD-1012,2024-02-17,East,Retail,494
ORD-1013,2024-02-20,South,Retail,539
ORD-1014,2024-02-04,South,Retail,688
ORD-1015,2024-02-17,West,Web,434
ORD-1016,2024-02-15,East,Web,586
ORD-1017,2024-02-02,East,Partner,606
ORD-1018,2024-02-26,North,Partner,491
ORD-1019,2024-02-01,South,Retail,385
ORD-1020,2024-02-12,West,Partner,616
ORD-1021,2024-02-01,North,Retail,429
ORD-1022,2024-02-15,East,Web,533
ORD-1023,2024-02-22,North,Retail,513
ORD-1024,2024-02-18,North,Web,390
ORD-1025,2024-02-07,North,Web,480
ORD-1026,2024-02-13,West,Web,502
ORD-1027,2024-02-12,North,Retail,536
ORD-1028,2024-02-25,West,Retail,486
ORD-1029,2024-02-23,West,Partner,461
ORD-1030,2024-02-28,South,Retail,598
ORD-1031,2024-02-07,West,Retail,390
ORD-1032,2024-02-20,West,Partner,367
ORD-1033,2024-02-05,East,Web,480
ORD-1034,2024-02-03,South,Web,382
ORD-1035,2024-02-10,North,Retail,731
ORD-1036,2024-02-02,West,Web,545
ORD-1037,2024-02-28,West,Web,484
ORD-1038,2024-02-27,East,Web,393
ORD-1039,2024-02-15,East,Partner,420
ORD-1040,2024-02-24,South,Partner,394
ORD-1041,2024-02-15,East,Web,378
ORD-1042,2024-02-04,North,Retail,589
ORD-1043,2024-02-25,East,Partner,535
ORD-1044,2024-02-21,North,Partner,481
ORD-1045,2024-02-28,North,Retail,561
ORD-1046,2024-02-11,South,Retail,390
ORD-1047,2024-02-09,East,Partner,526
ORD-1048,2024-02-23,South,Web,704
ORD-1049,2024-02-12,South,Partner,524
ORD-1050,2024-02-07,North,Partner,448
ORD-1051,2024-02-21,South,Web,310
ORD-1052,2024-02-24,West,Web,678
ORD-1053,2024-02-03,South,Web,576
ORD-1054,2024-02-04,East,Partner,461
ORD-1055,2024-02-14,West,Partner,445
ORD-1056,2024-02-10,West,Web,414
ORD-1057,2024-02-21,North,Web,471
ORD-1058,2024-02-06,East,Partner,468
ORD-1059,2024-02-03,South,Retail,432
ORD-1060,2024-02-11,South,Web,618
ORD-1061,2024-02-20,West,Partner,445
ORD-1062,2024-02-03,South,Retail,596
ORD-1063,2024-02-25,West,Retail,569
ORD-1064,2024-02-04,South,Partner,458
ORD-1065,2024-02-04,West,Partner,593
ORD-1066,2024-02-20,South,Partner,506
ORD-1067,2024-02-15,North,Partner,649
ORD-1068,2024-02-14,North,Web,506
ORD-1069,2024-02-21,West,Retail,465
ORD-1070,2024-02-02,South,Partner,614
ORD-1071,2024-02-24,West,Retail,638
ORD-1072,2024-02-21,West,Partner,420
ORD-1073,2024-02-28,West,Partner,676
ORD-1074,2024-02-15,South,Web,528
ORD-1075,2024-02-09,East,Partner,613
ORD-1076,2024-02-25,South,Web,455
ORD-1077,2024-02-19,South,Retail,449
ORD-1078,2024-02-28,West,Web,720
ORD-1079,2024-02-24,West,Web,651
ORD-1080,2024-02-11,South,Retail,416
ORD-1081,2024-02-23,North,Web,619
ORD-1082,2024-02-07,South,Partner,377
ORD-1083,2024-02-02,West,Partner,267
ORD-1084,2024-02-03,South,Web,445
ORD-1085,2024-02-02,North,Web,574
ORD-1086,2024-02-27,West,Retail,442
ORD-1087,2024-02-24,North,Retail,642
ORD-1088,2024-02-04,East,Partner,622
ORD-1089,2024-02-18,South,Retail,417
ORD-1090,2024-02-02,West,Retail,395
ORD-1091,2024-02-27,South,Partner,666
ORD-1092,2024-02-03,North,Retail,520
ORD-1093,2024-02-08,West,Web,469
ORD-1094,2024-02-15,North,Partner,427
ORD-1095,2024-02-01,East,Retail,370
ORD-1096,2024-02-09,West,Web,565
ORD-1097,2024-02-22,North,Web,610
ORD-1098,2024-02-13,East,Web,472
ORD-1099,2024-02-20,North,Web,618
ORD-1100,2024-02-24,West,Retail,471
ORD-1101,2024-02-14,East,Web,454
ORD-1102,2024-02-21,North,Retail,383
ORD-1103,2024-02-07,West,Partner,578
ORD-1104,2024-02-20,North,Web,498
ORD-1105,2024-02-02,South,Retail,466
ORD-1106,2024-02-06,South,Retail,352
ORD-1107,2024-02-21,South,Web,362
ORD-1108,2024-02-20,East,Partner,514
ORD-1109,2024-02-17,North,Retail,368
ORD-1110,2024-02-18,East,Partner,447
ORD-1111,2024-02-06,North,Web,270
ORD-1112,2024-02-15,South,Retail,431
ORD-1113,2024-02-13,South,Retail,551
ORD-1114,2024-02-09,East,Partner,331
ORD-1115,2024-02-27,South,Retail,458
ORD-1116,2024-02-13,West,Web,210
ORD-1117,2024-02-13,North,Web,587
ORD-1118,2024-02-26,West,Web,555
ORD-1119,2024-02-18,East,Web,422
ORD-1120,2024-02-07,South,Web,552
ORD-1121,2024-02-08,West,Retail,304
ORD-1122,2024-02-10,North,Retail,538
ORD-1123,2024-02-16,South,Web,513
ORD-1124,2024-02-14,North,Retail,540
ORD-1125,2024-02-06,West,Web,409
ORD-1126,2024-02-23,South,Retail,518
ORD-1127,2024-02-08,East,Retail,549
ORD-1128,2024-02-07,East,Retail,543
ORD-1129,2024-02-27,East,Web,621
ORD-1130,2024-02-13,North,Retail,405
ORD-1131,2024-02-06,South,Retail,507
ORD-1132,2024-02-23,East,Partner,521
ORD-1133,2024-02-25,West,Retail,481
ORD-1134,2024-02-11,North,Web,474
ORD-1135,2024-02-16,East,Partner,592
ORD-1136,2024-02-07,South,Web,397
ORD-1137,2024-02-15,South,Partner,580
ORD-1138,2024-02-02,East,Retail,442
ORD-1139,2024-02-26,North,Retail,376
ORD-1140,2024-02-13,West,Partner,544
ORD-1141,2024-02-28,South,Web,674
ORD-1142,2024-02-05,West,Partner,394
ORD-1143,2024-02-08,North,Web,621
ORD-1144,2024-02-25,East,Partner,352
ORD-1145,2024-02-17,South,Web,558
ORD-1146,2024-02-17,North,Web,411
ORD-1147,2024-02-26,West,Partner,338
ORD-1148,2024-02-23,North,Partner,465
ORD-1149,2024-02-05,South,Retail,552
ORD-1150,2024-02-13,South,Web,445
ORD-1151,2024-02-11,West,Web,586
ORD-1152,2024-02-16,South,Partner,447
ORD-1153,2024-02-16,East,Web,365
ORD-1154,2024-02-26,South,Partner,464
ORD-1155,2024-02-06,West,Partner,439
ORD-1156,2024-02-15,West,Retail,352
ORD-1157,2024-02-23,West,Retail,387
ORD-1158,2024-02-12,East,Web,568
ORD-1159,2024-02-06,East,Retail,542
ORD-1160,2024-02-14,South,Web,467
ORD-1161,2024-02-20,North,Web,636
ORD-1162,2024-02-22,East,Partner,498
ORD-1163,2024-02-04,North,Retail,471
ORD-1164,2024-02-18,West,Partner,510
ORD-1165,2024-02-01,West,Web,576
ORD-1166,2024-02-25,West,Partner,572
ORD-1167,2024-02-19,West,Partner,436
ORD-1168,2024-02-18,West,Partner,707
ORD-1169,2024-02-04,West,Web,496
ORD-1170,2024-02-07,East,Web,445
ORD-1171,2024-02-25,North,Retail,449
ORD-1172,2024-02-12,North,Partner,405
ORD-1173,2024-02-01,North,Retail,425
ORD-1174,2024-02-15,South,Retail,557
ORD-1175,2024-02-11,East,Web,601
ORD-1176,2024-02-02,North,Web,634
ORD-1177,2024-02-09,West,Retail,362
ORD-1178,2024-02-06,North,Retail,617
ORD-1179,2024-02-20,North,Partner,577
ORD-1180,2024-02-13,West,Partner,493
ORD-1181,2024-02-03,West,Retail,426
ORD-1182,2024-02-18,East,Partner,468
ORD-1183,2024-02-19,West,Partner,407
ORD-1184,2024-02-24,South,Partner,498
ORD-1185,2024-02-11,West,Retail,595
ORD-1186,2024-02-19,North,Web,514
ORD-1187,2024-02-16,East,Web,586
ORD-1188,2024-02-26,East,Retail,591
ORD-1189,2024-02-27,East,Partner,512
ORD-1190,2024-02-16,South,Partner,513
ORD-1191,2024-02-04,East,Retail,589
ORD-1192,2024-02-03,West,Partner,426
ORD-1193,2024-02-18,North,Partner,516
ORD-1194,2024-02-03,East,Web,269
ORD-1195,2024-02-10,West,Retail,427
ORD-1196,2024-02-14,West,Partner,534
ORD-1197,2024-02-10,North,Retail,420
ORD-1198,2024-02-13,South,Retail,601
ORD-1199,2024-02-06,North,Web,660
ORD-1200,2024-02-25,South,Retail,469
ORD-1201,2024-02-28,South,Partner,597
ORD-1202,2024-02-03,North,Web,668
ORD-1203,2024-02-22,North,Web,457
ORD-1204,2024-02-27,North,Partner,510
ORD-1205,2024-02-14,East,Web,534
ORD-1206,2024-02-06,South,Web,527
ORD-1207,2024-02-02,North,Partner,501
ORD-1208,2024-02-05,East,Partner,396
ORD-1209,2024-02-02,East,Retail,556
ORD-1210,2024-02-14,East,Web,604
ORD-1211,2024-02-21,West,Web,458
ORD-1212,2024-02-11,South,Partner,402
ORD-1213,2024-02-01,North,Web,603
ORD-1214,2024-02-24,South,Retail,470
ORD-1215,2024-02-04,North,Partner,422
ORD-1216,2024-02-05,North,Partner,561
ORD-1217,2024-02-13,North,Web,659
ORD-1218,2024-02-02,East,Retail,349
ORD-1219,2024-02-18,South,Retail,558
ORD-1220,2024-02-09,East,Partner,377
ORD-1221,2024-02-13,North,Retail,343
ORD-1222,2024-02-01,East,Web,566
ORD-1223,2024-02-26,West,Web,410
ORD-1224,2024-02-09,North,Web,545
ORD-1225,2024-02-23,North,Retail,328
ORD-1226,2024-02-22,East,Partner,553
ORD-1227,2024-02-03,North,Retail,466
ORD-1228,2024-02-13,South,Partner,585
ORD-1229,2024-02-13,North,Retail,424
ORD-1230,2024-02-15,West,Web,300
ORD-1231,2024-02-14,South,Partner,490
ORD-1232,2024-02-20,North,Web,536
ORD-1233,2024-02-26,East,Retail,207
ORD-1234,2024-02-16,West,Partner,547
ORD-1235,2024-02-12,North,Partner,472
ORD-1236,2024-02-22,East,Web,404
ORD-1237,2024-02-13,South,Retail,712
ORD-1238,2024-02-07,South,Partner,386
ORD-1239,2024-02-26,North,Retail,554
ORD-1240,2024-02-08,South,Partner,660
ORD-1241,2024-02-13,East,Partner,444
ORD-1242,2024-02-18,North,Partner,383
ORD-1243,2024-02-20,East,Partner,380
ORD-1244,2024-02-23,North,Retail,468
ORD-1245,2024-02-05,North,Partner,387
ORD-1246,2024-02-01,West,Web,454
ORD-1247,2024-02-01,West,Web,585
ORD-1248,2024-02-12,West,Web,618
ORD-1249,2024-02-28,South,Web,327
ORD-1250,2024-02-12,East,Web,435
ORD-1251,2024-02-18,North,Retail,615
ORD-1252,2024-02-24,East,Retail,587
ORD-1253,2024-02-25,East,Retail,535
ORD-1254,2024-02-20,East,Partner,536
ORD-1255,2024-02-09,East,Retail,612
ORD-1256,2024-02-08,West,Retail,566
ORD-1257,2024-02-15,East,Retail,484
ORD-1258,2024-02-27,South,Partner,434
ORD-1259,2024-02-05,West,Web,468
ORD-1260,2024-02-16,East,Partner,531
ORD-1261,2024-02-05,North,Web,390
ORD-1262,2024-02-08,North,Partner,539
ORD-1263,2024-02-08,North,Web,350
ORD-1264,2024-02-28,South,Partner,432
ORD-1265,2024-02-08,West,Retail,457
ORD-1266,2024-02-14,East,Web,558
ORD-1267,2024-02-20,North,Web,503
ORD-1268,2024-02-22,West,Partner,409
ORD-1269,2024-02-06,West,Partner,610
ORD-1270,2024-02-10,North,Web,381
ORD-1271,2024-02-18,South,Partner,559
ORD-1272,2024-02-03,North,Retail,543
ORD-1273,2024-02-01,West,Web,460
ORD-1274,2024-02-27,East,Web,652
ORD-1275,2024-02-11,West,Retail,580
ORD-1276,2024-02-28,South,Partner,495
ORD-1277,2024-02-11,East,Partner,464
ORD-1278,2024-02-28,South,Retail,561
ORD-1279,2024-02-26,South,Web,555
ORD-1280,2024-02-22,South,Retail,343
ORD-1281,2024-02-06,East,Retail,554
ORD-1282,2024-02-17,East,Retail,389
ORD-1283,2024-02-28,West,Web,508
ORD-1284,2024-02-21,South,Web,546
ORD-1285,2024-02-21,West,Partner,454
