order_id,order_date,region,channel,segment,revenue,units
ORD-1-172,2023-02-02,North,Partner,Mid,355,9
ORD-1-173,2023-02-22,North,Partner,Mid,701,14
ORD-1-174,2023-02-06,Central,Partner,Mid,525,7
ORD-1-175,2023-02-16,West,Partner,Enterprise,386,4
ORD-1-176,2023-02-14,East,Web,Mid,662,11
ORD-1-177,2023-02-07,Central,Partner,SMB,536,7
ORD-1-178,2023-02-19,Central,Web,Enterprise,469,5
ORD-1-179,2023-02-01,South,Web,SMB,490,6
ORD-1-180,2023-02-24,North,Web,SMB,576,11
ORD-1-181,2023-02-17,South,Partner,Mid,329,8
ORD-1-182,2023-02-15,East,Partner,Mid,404,5
ORD-1-183,2023-02-19,East,Web,SMB,583,6
ORD-1-184,2023-02-14,West,Retail,Enterprise,410,5
ORD-1-185,2023-02-26,South,Partner,Mid,467,7
ORD-1-186,2023-02-14,South,Partner,Enterprise,476,8
ORD-1-187,2023-02-24,South,Retail,Mid,467,5
ORD-1-188,2023-02-07,North,Partner,Mid,570,7
ORD-1-189,2023-02-05,East,Retail,Enterprise,449,10
ORD-1-190,2023-02-02,North,Retail,Enterprise,720,10
ORD-1-191,2023-02-04,South,Web,Mid,396,8
ORD-1-192,2023-02-04,North,Partner,SMB,370,13
ORD-1-193,2023-02-12,West,Retail,SMB,414,10
ORD-1-194,2023-02-04,North,Web,SMB,655,12
ORD-1-195,2023-02-15,North,Retail,SMB,606,11
ORD-1-196,2023-02-06,North,Retail,SMB,202,10
ORD-1-197,2023-02-03,North,Retail,Mid,519,10
ORD-1-198,2023-02-23,North,Web,Mid,476,9
ORD-1-199,2023-02-25,North,Partner,SMB,436,7
ORD-1-200,2023-02-13,South,Web,Mid,421,5
ORD-1-201,2023-02-24,West,Web,Enterprise,730,9
ORD-1-202,2023-02-08,South,Partner,SMB,413,6
ORD-1-203,2023-02-22,East,Partner,SMB,348,4
ORD-1-204,2023-02-15,Central,Partner,Enterprise,389,8
ORD-1-205,2023-02-04,North,Retail,Enterprise,531,11
ORD-1-206,2023-02-06,North,Web,Enterprise,315,2
ORD-1-207,2023-02-28,South,Partner,Enterprise,585,6
ORD-1-208,2023-02-20,West,Web,Mid,483,12
ORD-1-209,2023-02-18,Central,Retail,Mid,483,12
ORD-1-210,2023-02-24,West,Retail,SMB,410,9
ORD-1-211,2023-02-15,South,Partner,Enterprise,468,10
ORD-1-212,2023-02-07,West,Partner,SMB,529,10
ORD-1-213,2023-02-03,West,Web,SMB,633,5
ORD-1-214,2023-02-09,South,Web,SMB,550,8
ORD-1-215,2023-02-13,South,Retail,Mid,506,13
ORD-1-216,2023-02-25,East,Partner,Mid,465,13
ORD-1-217,2023-02-24,South,Retail,Mid,316,1
ORD-1-218,2023-02-27,North,Web,SMB,602,4
ORD-1-219,2023-02-12,North,Partner,Mid,466,9
ORD-1-220,2023-02-21,East,Retail,Enterprise,436,2
ORD-1-221,2023-02-18,East,Web,Mid,247,9
ORD-1-222,2023-02-06,East,Partner,SMB,553,9
ORD-1-223,2023-02-04,Central,Retail,Mid,426,12
ORD-1-224,2023-02-22,West,Partner,SMB,429,10
ORD-1-225,2023-02-20,North,Partner,Enterprise,507,16
ORD-1-226,2023-02-04,West,Partner,SMB,584,8
ORD-1-227,2023-02-02,North,Partner,Enterprise,396,2
ORD-1-228,2023-02-24,East,Retail,Enterprise,688,3
ORD-1-229,2023-02-27,Central,Partner,Mid,621,9
ORD-1-230,2023-02-07,East,Retail,Mid,522,6
ORD-1-231,2023-02-12,West,Partner,Enterprise,705,6
ORD-1-232,2023-02-13,East,Retail,Mid,513,11
ORD-1-233,2023-02-15,East,Partner,Mid,713,14
ORD-1-234,2023-02-19,East,Partner,Enterprise,476,13
ORD-1-235,2023-02-10,North,Retail,SMB,655,10
ORD-1-236,2023-02-08,East,Retail,Mid,440,11
ORD-1-237,2023-02-26,South,Retail,Enterprise,426,5
ORD-1-238,2023-02-05,West,Web,SMB,601,6
ORD-1-239,2023-02-01,Central,Retail,Mid,603,7
ORD-1-240,2023-02-06,South,Retail,Mid,614,2
ORD-1-241,2023-02-28,East,Web,Enterprise,331,10
ORD-1-242,2023-02-08,West,Retail,Mid,481,12
ORD-1-243,2023-02-09,Central,Web,SMB,399,8
ORD-1-244,2023-02-16,North,Web,SMB,572,8
ORD-1-245,2023-02-25,West,Partner,Mid,520,7
ORD-1-246,2023-02-13,South,Partner,Mid,615,11
ORD-1-247,2023-02-23,South,Partner,Mid,519,9
ORD-1-248,2023-02-04,North,Web,SMB,570,9
ORD-1-249,2023-02-16,East,Partner,Mid,565,4
ORD-1-250,2023-02-10,South,Web,Mid,313,11
ORD-1-251,2023-02-10,Central,Partner,Mid,660,6
ORD-1-252,2023-02-06,North,Partner,Enterprise,766,6
ORD-1-253,2023-02-23,West,Web,Enterprise,369,6
ORD-1-254,2023-02-23,East,Web,Mid,474,10
ORD-1-255,2023-02-08,Central,Partner,Enterprise,565,10
ORD-1-256,2023-02-15,North,Retail,Mid,524,5
ORD-1-257,2023-02-11,West,Retail,SMB,335,7
ORD-1-258,2023-02-06,South,Retail,Enterprise,698,10
ORD-1-259,2023-02-06,East,Retail,SMB,549,8
ORD-1-260,2023-02-12,Central,Partner,SMB,660,2
ORD-1-261,2023-02-15,South,Partner,SMB,380,8
ORD-1-262,2023-02-28,South,Retail,Mid,582,8
ORD-1-263,2023-02-13,West,Partner,Mid,689,9
ORD-1-264,2023-02-26,West,Web,SMB,589,8
ORD-1-265,2023-02-23,South,Web,SMB,793,10
ORD-1-266,2023-02-14,South,Web,SMB,557,8
ORD-1-267,2023-02-07,West,Partner,SMB,376,5
ORD-1-268,2023-02-11,North,Retail,SMB,580,3
ORD-1-269,2023-02-28,East,Retail,SMB,643,4
ORD-1-270,2023-02-14,East,Web,Enterprise,415,2
ORD-1-271,2023-02-14,South,Web,SMB,456,5
ORD-1-272,2023-02-12,Central,Web,SMB,427,9
ORD-1-273,2023-02-03,South,Partner,SMB,570,12
ORD-1-274,2023-02-24,West,Web,Mid,713,12
ORD-1-275,2023-02-12,North,Partner,Enterprise,640,9
ORD-1-276,2023-02-10,Central,Web,SMB,406,8
ORD-1-277,2023-02-07,West,Retail,Enterprise,516,10
ORD-1-278,2023-02-15,Central,Web,Enterprise,633,14
ORD-1-279,2023-02-24,South,Retail,SMB,364,6
ORD-1-280,2023-02-26,South,Partner,Mid,429,12
ORD-1-281,2023-02-28,South,Retail,Enterprise,299,8
ORD-1-282,2023-02-27,East,Partner,Mid,299,3
ORD-1-283,2023-02-16,Central,Retail,SMB,556,11
ORD-1-284,2023-02-11,Central,Retail,Enterprise,412,6
ORD-1-285,2023-02-27,South,Partner,Enterprise,578,4
ORD-1-286,2023-02-12,Central,Retail,SMB,559,7
ORD-1-287,2023-02-10,Central,Web,Mid,496,9
ORD-1-288,2023-02-09,East,Partner,Mid,491,10
ORD-1-289,2023-02-27,South,Partner,SMB,449,5
ORD-1-290,2023-02-08,North,Retail,Enterprise,408,8
ORD-1-291,2023-02-11,South,Retail,SMB,567,15
ORD-1-292,2023-02-10,Central,Retail,Mid,766,5
ORD-1-293,2023-02-08,West,Web,SMB,270,9
ORD-1-294,2023-02-06,Central,Partner,Enterprise,516,5
ORD-1-295,2023-02-08,East,Partner,SMB,843,7
ORD-1-296,2023-02-18,West,Web,SMB,422,10
ORD-1-297,2023-02-14,South,Partner,Enterprise,410,9
ORD-1-298,2023-02-15,North,Partner,Mid,263,1
ORD-1-299,2023-02-26,West,Retail,Mid,491,9
ORD-2-0,2023-03-28,Central,Retail,Mid,587,10
ORD-2-1,2023-03-15,West,Web,SMB,508,5
ORD-2-2,2023-03-21,North,Web,Enterprise,616,5
ORD-2-3,2023-03-17,East,Web,SMB,359,10
ORD-2-4,2023-03-06,West,Retail,Mid,659,7
ORD-2-5,2023-03-10,Central,Retail,Mid,612,8
ORD-2-6,2023-03-21,East,Partner,Enterprise,490,3
ORD-2-7,2023-03-15,South,Partner,Mid,318,6
ORD-2-8,2023-03-15,West,Web,Mid,450,9
ORD-2-9,2023-03-17,Central,Partner,Mid,523,7
ORD-2-10,2023-03-03,North,Retail,SMB,542,7
ORD-2-11,2023-03-26,Central,Retail,Mid,407,9
ORD-2-12,2023-03-13,West,Web,SMB,286,10
ORD-2-13,2023-03-22,North,Web,SMB,438,10
ORD-2-14,2023-03-22,East,Web,SMB,472,10
ORD-2-15,2023-03-26,North,Web,Enterprise,455,6
ORD-2-16,2023-03-08,South,Web,Enterprise,466,10
ORD-2-17,2023-03-27,West,Web,SMB,521,6
ORD-2-18,2023-03-27,East,Retail,Enterprise,435,7
ORD-2-19,2023-03-09,North,Partner,Mid,487,11
ORD-2-20,2023-03-16,East,Retail,SMB,593,6
ORD-2-21,2023-03-02,West,Partner,Enterprise,387,9
ORD-2-22,2023-03-11,East,Partner,Enterprise,652,6
ORD-2-23,2023-03-21,East,Retail,Enterprise,589,7
ORD-2-24,2023-03-21,South,Web,Mid,411,6
ORD-2-25,2023-03-07,North,Partner,Mid,490,3
ORD-2-26,2023-03-04,South,Partner,Mid,495,9
ORD-2-27,2023-03-24,East,Retail,Enterprise,506,10
ORD-2-28,2023-03-16,East,Retail,Mid,144,6
ORD-2-29,2023-03-17,Central,Partner,Mid,443,5
ORD-2-30,2023-03-25,North,Web,Mid,492,5
ORD-2-31,2023-03-26,South,Partner,Mid,600,7
ORD-2-32,2023-03-26,North,Web,Enterprise,376,7
ORD-2-33,2023-03-07,East,Retail,Mid,577,5
ORD-2-34,2023-03-27,South,Retail,Enterprise,335,13
ORD-2-35,2023-03-04,West,Retail,Mid,145,6
ORD-2-36,2023-03-06,North,Partner,Enterprise,559,14
ORD-2-37,2023-03-09,North,Partner,Enterprise,458,10
ORD-2-38,2023-03-14,North,Web,Mid,463,16
ORD-2-39,2023-03-04,South,Retail,SMB,573,7
ORD-2-40,2023-03-05,West,Partner,SMB,687,11
ORD-2-41,2023-03-25,West,Partner,Enterprise,621,8
ORD-2-42,2023-03-05,East,Web,SMB,445,10
ORD-2-43,2023-03-05,South,Web,SMB,604,3
ORD-2-44,2023-03-01,South,Partner,SMB,507,10
ORD-2-45,2023-03-09,East,Partner,SMB,482,6
ORD-2-46,2023-03-14,West,Retail,Enterprise,435,5
ORD-2-47,2023-03-19,North,Retail,Enterprise,580,6
ORD-2-48,2023-03-14,East,Web,Mid,551,14
ORD-2-49,2023-03-19,Central,Partner,Mid,589,13
ORD-2-50,2023-03-12,Central,Retail,Mid,512,8
ORD-2-51,2023-03-21,South,Retail,SMB,256,4
ORD-2-52,2023-03-16,West,Partner,SMB,286,7
ORD-2-53,2023-03-18,West,Partner,SMB,408,12
ORD-2-54,2023-03-17,North,Retail,Mid,378,9
ORD-2-55,2023-03-22,West,Retail,Enterprise,472,10
ORD-2-56,2023-03-01,West,Web,Enterprise,625,11
ORD-2-57,2023-03-10,East,Web,Mid,511,6
ORD-2-58,2023-03-05,South,Retail,Mid,247,11
ORD-2-59,2023-03-06,East,Retail,Mid,354,3
ORD-2-60,2023-03-16,Central,Partner,Mid,307,8
ORD-2-61,2023-03-20,South,Retail,Enterprise,494,6
ORD-2-62,2023-03-22,South,Partner,Mid,420,6
ORD-2-63,2023-03-22,West,Retail,SMB,427,8
ORD-2-64,2023-03-14,East,Retail,Mid,620,7
ORD-2-65,2023-03-14,South,Web,Enterprise,383,11
ORD-2-66,2023-03-13,Central,Partner,SMB,489,4
ORD-2-67,2023-03-23,West,Retail,Enterprise,399,3
ORD-2-68,2023-03-07,South,Retail,Mid,446,13
ORD-2-69,2023-03-13,North,Partner,Enterprise,390,8
ORD-2-70,2023-03-21,East,Partner,SMB,401,12
ORD-2-71,2023-03-08,West,Web,SMB,373,16
ORD-2-72,2023-03-26,East,Retail,Enterprise,518,5
ORD-2-73,2023-03-27,South,Retail,Enterprise,603,6
ORD-2-74,2023-03-01,Central,Partner,Mid,495,9
ORD-2-75,2023-03-13,South,Web,SMB,498,4
ORD-2-76,2023-03-24,West,Retail,Enterprise,449,5
ORD-2-77,2023-03-05,Central,Retail,Mid,625,6
ORD-2-78,2023-03-21,North,Web,Mid,475,9
ORD-2-79,2023-03-10,North,Web,Enterprise,420,6
ORD-2-80,2023-03-13,North,Partner,Enterprise,505,10
ORD-2-81,2023-03-28,North,Retail,Mid,387,6
ORD-2-82,2023-03-24,West,Partner,SMB,664,3
ORD-2-83,2023-03-13,Central,Web,Mid,547,8
ORD-2-84,2023-03-18,Central,Partner,Enterprise,567,8
ORD-2-85,2023-03-06,Central,Partner,Mid,463,14
ORD-2-86,2023-03-07,West,Web,Enterprise,406,7
ORD-2-87,2023-03-09,South,Web,Mid,492,1
ORD-2-88,2023-03-25,East,Retail,Enterprise,347,3
ORD-2-89,2023-03-14,West,Retail,SMB,576,7
ORD-2-90,2023-03-18,South,Partner,Enterprise,673,9
ORD-2-91,2023-03-09,West,Partner,Mid,631,10
ORD-2-92,2023-03-03,East,Web,SMB,423,10
ORD-2-93,2023-03-11,South,Partner,Mid,480,5
ORD-2-94,2023-03-27,West,Web,Enterprise,535,4
ORD-2-95,2023-03-22,South,Web,Enterprise,553,7
ORD-2-96,2023-03-11,South,Partner,Mid,474,12
ORD-2-97,2023-03-27,South,Retail,SMB,472,3
ORD-2-98,2023-03-05,Central,Partner,Mid,532,9
ORD-2-99,2023-03-20,West,Partner,SMB,581,7
ORD-2-100,2023-03-20,East,Web,Enterprise,369,6
ORD-2-101,2023-03-12,Central,Retail,Mid,464,6
ORD-2-102,2023-03-03,East,Partner,Mid,497,11
ORD-2-103,2023-03-20,South,Retail,Mid,658,9
ORD-2-104,2023-03-13,South,Web,Mid,431,4
ORD-2-105,2023-03-16,Central,Web,SMB,401,8
ORD-2-106,2023-03-14,North,Web,SMB,472,7
ORD-2-107,2023-03-23,East,Partner,SMB,514,12
ORD-2-108,2023-03-10,West,Partner,Mid,297,6
ORD-2-109,2023-03-03,South,Partner,Enterprise,471,2
ORD-2-110,2023-03-28,Central,Web,SMB,517,12
ORD-2-111,2023-03-26,East,Web,Mid,363,11
ORD-2-112,2023-03-02,East,Retail,Mid,496,8
ORD-2-113,2023-03-28,East,Retail,Enterprise,636,9
ORD-2-114,2023-03-16,South,Web,Mid,620,12
ORD-2-115,2023-03-01,North,Web,Enterprise,664,6
ORD-2-116,2023-03-08,West,Retail,Mid,679,2
ORD-2-117,2023-03-19,North,Partner,Mid,432,7
ORD-2-118,2023-03-16,South,Web,Mid,591,7
ORD-2-119,2023-03-16,North,Partner,Enterprise,437,3
ORD-2-120,2023-03-16,West,Retail,SMB,685,6
ORD-2-121,2023-03-09,Central,Retail,SMB,521,10
ORD-2-122,2023-03-14,South,Web,SMB,423,1
ORD-2-123,2023-03-11,West,Web,Enterprise,454,10
ORD-2-124,2023-03-09,East,Web,Mid,742,9
ORD-2-125,2023-03-08,South,Retail,Enterprise,490,3
ORD-2-126,2023-03-18,North,Web,SMB,564,10
ORD-2-127,2023-03-23,East,Web,SMB,574,7
ORD-2-128,2023-03-13,North,Retail,SMB,563,9
ORD-2-129,2023-03-10,North,Retail,SMB,351,12
ORD-2-130,2023-03-26,East,Partner,Mid,471,7
ORD-2-131,2023-03-06,North,Partner,SMB,528,9
ORD-2-132,2023-03-16,North,Partner,Mid,515,9
ORD-2-133,2023-03-18,East,Retail,SMB,647,3
ORD-2-134,2023-03-10,South,Retail,Enterprise,411,8
ORD-2-135,2023-03-15,Central,Retail,Enterprise,456,5
ORD-2-136,2023-03-27,North,Partner,Mid,580,15
ORD-2-137,2023-03-15,Central,Web,SMB,542,12
ORD-2-138,2023-03-08,Central,Partner,Enterprise,296,5
ORD-2-139,2023-03-06,Central,Retail,SMB,642,5
ORD-2-140,2023-03-21,West,Web,Mid,427,9
ORD-2-141,2023-03-10,South,Partner,SMB,530,8
ORD-2-142,2023-03-01,West,Web,Mid,253,3
ORD-2-143,2023-03-14,North,Web,SMB,771,4
ORD-2-144,2023-03-03,East,Web,Mid,418,4
ORD-2-145,2023-03-01,East,Web,Enterprise,789,9
ORD-2-146,2023-03-25,Central,Web,Mid,458,4
ORD-2-147,2023-03-14,West,Web,SMB,369,10
ORD-2-148,2023-03-16,Central,Retail,SMB,473,6
ORD-2-149,2023-03-19,North,Partner,Enterprise,406,9
ORD-2-150,2023-03-26,North,Retail,Mid,482,7
ORD-2-151,2023-03-21,Central,Partner,Mid,622,5
ORD-2-152,2023-03-16,Central,Web,Enterprise,385,10
ORD-2-153,2023-03-10,North,Web,SMB,369,11
ORD-2-154,2023-03-28,North,Web,Enterprise,506,4
ORD-2-155,2023-03-05,West,Web,Mid,516,5
ORD-2-156,2023-03-05,West,Partner,Mid,487,8
ORD-2-157,2023-03-07,West,Partner,SMB,312,7
ORD-2-158,2023-03-19,South,Partner,SMB,469,10
ORD-2-159,2023-03-03,South,Web,SMB,465,14
ORD-2-160,2023-03-06,South,Partner,SMB,512,3
ORD-2-161,2023-03-09,Central,Partner,SMB,428,12
ORD-2-162,2023-03-13,South,Partner,Mid,351,8
ORD-2-163,2023-03-05,West,Retail,Mid,607,9
ORD-2-164,2023-03-25,East,Partner,Enterprise,500,8
ORD-2-165,2023-03-28,South,Partner,SMB,459,2
ORD-2-166,2023-03-12,East,Web,Enterprise,199,6
ORD-2-167,2023-03-11,West,Retail,SMB,665,11
ORD-2-168,2023-03-14,West,Partner,SMB,621,7
ORD-2-169,2023-03-28,South,Partner,SMB,556,10
ORD-2-170,2023-03-06,Central,Partner,Mid,336,10
ORD-2-171,2023-03-08,Central,Partner,Mid,453,9
ORD-2-172,2023-03-01,South,Retail,SMB,655,7
ORD-2-173,2023-03-08,South,Partner,SMB,427,7
ORD-2-174,2023-03-20,West,Partner,Enterprise,467,12
ORD-2-175,2023-03-18,Central,Retail,Enterprise,432,8
ORD-2-176,2023-03-11,West,Partner,SMB,662,10
ORD-2-177,2023-03-13,North,Partner,SMB,363,8
ORD-2-178,2023-03-26,Central,Retail,SMB,548,5
ORD-2-179,2023-03-21,North,Retail,Mid,493,8
ORD-2-180,2023-03-08,North,Retail,Enterprise,689,6
ORD-2-181,2023-03-21,Central,Web,Mid,594,7
ORD-2-182,2023-03-23,North,Retail,Mid,361,5
ORD-2-183,2023-03-22,South,Partner,SMB,811,8
ORD-2-184,2023-03-07,West,Partner,Enterprise,618,7
ORD-2-185,2023-03-03,Central,Retail,Enterprise,298,5
ORD-2-186,2023-03-21,North,Retail,Enterprise,446,13
ORD-2-187,2023-03-10,Central,Partner,SMB,703,6
ORD-2-188,2023-03-25,Central,Web,SMB,483,5
ORD-2-189,2023-03-20,East,Web,Mid,514,5
ORD-2-190,2023-03-03,West,Partner,SMB,492,5
ORD-2-191,2023-03-03,East,Partner,SMB,726,1
ORD-2-192,2023-03-23,Central,Partner,SMB,538,3
ORD-2-193,2023-03-11,West,Web,Enterprise,307,2
ORD-2-194,2023-03-26,Central,Retail,Enterprise,577,9
ORD-2-195,2023-03-23,East,Web,Enterprise,538,9
ORD-2-196,2023-03-03,South,Retail,Mid,420,10
ORD-2-197,2023-03-24,Central,Partner,SMB,402,9
ORD-2-198,2023-03-05,West,Retail,SMB,595,10
ORD-2-199,2023-03-22,South,Partner,SMB,519,4
ORD-2-200,2023-03-04,North,Partner,Mid,598,11
ORD-2-201,2023-03-21,Central,Partner,Enterprise,357,10
ORD-2-202,2023-03-20,West,Retail,Enterprise,593,1
ORD-2-203,2023-03-16,West,Web,Mid,463,12
ORD-2-204,2023-03-20,South,Retail,SMB,593,12
ORD-2-205,2023-03-23,Central,Retail,Enterprise,321,5
ORD-2-206,2023-03-02,Central,Retail,SMB,491,9
ORD-2-207,2023-03-06,West,Retail,Enterprise,703,11
ORD-2-208,2023-03-17,East,Web,SMB,453,5
ORD-2-209,2023-03-02,East,Retail,Enterprise,425,9
ORD-2-210,2023-03-24,North,Web,Enterprise,502,10
ORD-2-211,2023-03-24,North,Partner,Mid,580,4
ORD-2-212,2023-03-13,West,Partner,Mid,443,4
ORD-2-213,2023-03-27,West,Web,SMB,365,6
ORD-2-214,2023-03-25,Central,Web,SMB,591,6
ORD-2-215,2023-03-08,South,Retail,SMB,536,9
ORD-2-216,2023-03-24,Central,Partner,Mid,432,10
ORD-2-217,2023-03-11,South,Web,Enterprise,248,7
ORD-2-218,2023-03-12,West,Partner,Mid,444,7
ORD-2-219,2023-03-08,Central,Retail,Enterprise,577,13
ORD-2-220,2023-03-03,Central,Retail,Mid,671,6
ORD-2-221,2023-03-03,Central,Partner,SMB,414,5
ORD-2-222,2023-03-20,Central,Web,Mid,583,9
ORD-2-223,2023-03-14,North,Web,SMB,524,7
ORD-2-224,2023-03-08,Central,Partner,Mid,457,8
ORD-2-225,2023-03-08,East,Partner,Enterprise,363,12
ORD-2-226,2023-03-26,West,Web,SMB,366,4
ORD-2-227,2023-03-14,East,Web,SMB,464,5
ORD-2-228,2023-03-27,Central,Retail,SMB,463,11
ORD-2-229,2023-03-10,Central,Partner,Mid,540,2
ORD-2-230,2023-03-17,Central,Retail,SMB,614,8
ORD-2-231,2023-03-22,East,Web,Enterprise,314,4
ORD-2-232,2023-03-06,Central,Retail,Enterprise,360,9
ORD-2-233,2023-03-04,East,Retail,Mid,457,12
ORD-2-234,2023-03-02,West,Retail,SMB,407,4
ORD-2-235,2023-03-09,West,Partner,Enterprise,563,13
ORD-2-236,2023-03-19,Central,Web,SMB,410,13
ORD-2-237,2023-03-24,East,Partner,Enterprise,441,6
ORD-2-238,2023-03-24,North,Web,Enterprise,292,10
ORD-2-239,2023-03-10,West,Partner,Mid,583,5
ORD-2-240,2023-03-18,East,Partner,Enterprise,540,9
ORD-2-241,2023-03-21,Central,Web,SMB,663,9
ORD-2-242,2023-03-10,West,Partner,Enterprise,442,13
ORD-2-243,2023-03-09,West,Retail,SMB,616,10
ORD-2-244,2023-03-27,North,Partner,Enterprise,552,4
ORD-2-245,2023-03-16,North,Web,Enterprise,683,8
ORD-2-246,2023-03-27,Central,Partner,Mid,679,12
ORD-2-247,2023-03-01,North,Partner,Enterprise,528,6
ORD-2-248,2023-03-03,South,Partner,SMB,702,11
ORD-2-249,2023-03-18,West,Retail,Enterprise,637,6
ORD-2-250,2023-03-04,West,Web,Mid,522,5
ORD-2-251,2023-03-13,Central,Partner,Enterprise,651,7
ORD-2-252,2023-03-18,West,Partner,SMB,605,9
ORD-2-253,2023-03-17,East,Retail,Mid,367,8
ORD-2-254,2023-03-24,East,Web,Enterprise,515,7
ORD-2-255,2023-03-12,East,Web,Mid,546,15
ORD-2-256,2023-03-11,North,Partner,Mid,316,11
ORD-2-257,2023-03-19,Central,Web,Enterprise,555,10
ORD-2-258,2023-03-17,South,Partner,SMB,481,3
ORD-2-259,2023-03-21,West,Retail,SMB,525,10
ORD-2-260,2023-03-26,West,Web,SMB,660,10
ORD-2-261,2023-03-18,West,Partner,Enterprise,445,15
ORD-2-262,2023-03-03,North,Partner,SMB,523,6
ORD-2-263,2023-03-20,West,Web,Enterprise,498,8
ORD-2-264,2023-03-07,Central,Web,Enterprise,510,8
ORD-2-265,2023-03-21,West,Partner,Mid,428,12
ORD-2-266,2023-03-25,East,Partner,SMB,559,8
ORD-2-267,2023-03-06,South,Partner,SMB,704,13
ORD-2-268,2023-03-15,West,Web,Mid,490,9
ORD-2-269,2023-03-28,North,Partner,Mid,508,6
ORD-2-270,2023-03-06,West,Partner,Enterprise,369,10
ORD-2-271,2023-03-22,East,Partner,SMB,299,9
ORD-2-272,2023-03-26,South,Web,Enterprise,136,9
ORD-2-273,2023-03-12,South,Retail,Mid,453,7
ORD-2-274,2023-03-17,Central,Web,Mid,524,3
ORD-2-275,2023-03-02,North,Web,Mid,536,6
ORD-2-276,2023-03-28,Central,Web,Enterprise,524,10
ORD-2-277,2023-03-15,Central,Partner,Mid,457,8
ORD-2-278,2023-03-15,West,Partner,SMB,562,10
ORD-2-279,2023-03-20,Central,Partner,Enterprise,493,8
ORD-2-280,2023-03-13,Central,Web,SMB,555,8
ORD-2-281,2023-03-17,East,Web,Enterprise,490,6
ORD-2-282,2023-03-14,Central,Web,Mid,547,11
ORD-2-283,2023-03-03,East,Web,Mid,482,7
ORD-2-284,2023-03-07,South,Web,Mid,455,6
ORD-2-285,2023-03-15,East,Partner,SMB,527,7
ORD-2-286,2023-03-07,East,Web,Mid,561,5
ORD-2-287,2023-03-19,South,Web,Enterprise,813,4
ORD-2-288,2023-03-25,Central,Partner,SMB,517,7
ORD-2-289,2023-03-24,South,Retail,SMB,524,5
ORD-2-290,2023-03-21,South,Partner,SMB,653,12
ORD-2-291,2023-03-04,North,Web,SMB,491,6
ORD-2-292,2023-03-08,West,Web,Mid,429,5
ORD-2-293,2023-03-17,South,Partner,Mid,422,1
ORD-2-294,2023-03-08,North,Partner,Mid,566,4
ORD-2-295,2023-03-13,West,Web,Mid,550,9
ORD-2-296,2023-03-17,East,Web,Mid,573,10
ORD-2-297,2023-03-07,Central,Partner,SMB,286,7
ORD-2-298,2023-03-25,North,Web,Enterprise,440,4
ORD-2-299,2023-03-26,North,Partner,Mid,503,10
ORD-3-0,2023-04-18,Central,Retail,Enterprise,407,7
ORD-3-1,2023-04-24,South,Web,Mid,599,9
ORD-3-2,2023-04-09,South,Retail,Mid,513,7
ORD-3-3,2023-04-19,South,Web,SMB,408,11
ORD-3-4,2023-04-06,West,Retail,Mid,367,9
ORD-3-5,2023-04-22,West,Retail,Mid,740,7
ORD-3-6,2023-04-19,West,Retail,Enterprise,662,9
ORD-3-7,2023-04-22,North,Retail,SMB,454,10
ORD-3-8,2023-04-08,East,Web,Mid,583,10
ORD-3-9,2023-04-23,North,Partner,Mid,566,5
ORD-3-10,2023-04-15,West,Partner,SMB,527,7
ORD-3-11,2023-04-11,East,Web,SMB,304,8
ORD-3-12,2023-04-26,East,Web,SMB,620,9
ORD-3-13,2023-04-03,North,Retail,SMB,518,6
ORD-3-14,2023-04-11,West,Partner,Enterprise,425,6
ORD-3-15,2023-04-23,North,Web,SMB,536,8
ORD-3-16,2023-04-13,East,Web,Enterprise,551,10
ORD-3-17,2023-04-07,South,Retail,SMB,656,5
ORD-3-18,2023-04-26,North,Web,Mid,493,14
ORD-3-19,2023-04-04,East,Retail,Enterprise,496,12
ORD-3-20,2023-04-15,Central,Web,Enterprise,582,9
ORD-3-21,2023-04-04,East,Web,Mid,404,5
ORD-3-22,2023-04-14,North,Web,Mid,332,7
ORD-3-23,2023-04-03,North,Retail,SMB,327,6
ORD-3-24,2023-04-27,South,Partner,Mid,311,8
ORD-3-25,2023-04-21,North,Retail,SMB,549,20
ORD-3-26,2023-04-28,West,Partner,Mid,353,2
ORD-3-27,2023-04-11,Central,Web,SMB,512,11
ORD-3-28,2023-04-16,Central,Retail,SMB,277,7
ORD-3-29,2023-04-10,East,Web,SMB,394,3
ORD-3-30,2023-04-23,West,Partner,Enterprise,547,7
ORD-3-31,2023-04-04,Central,Partner,Mid,648,6
ORD-3-32,2023-04-12,North,Web,Enterprise,460,3
ORD-3-33,2023-04-18,West,Retail,SMB,561,9
ORD-3-34,2023-04-23,East,Partner,SMB,671,10
ORD-3-35,2023-04-11,West,Retail,Enterprise,699,5
ORD-3-36,2023-04-21,East,Partner,Mid,458,10
ORD-3-37,2023-04-04,Central,Partner,Mid,721,7
ORD-3-38,2023-04-08,South,Retail,Mid,447,13
ORD-3-39,2023-04-13,North,Web,Enterprise,809,16
ORD-3-40,2023-04-16,West,Partner,Enterprise,453,9
ORD-3-41,2023-04-23,North,Partner,Enterprise,301,7
ORD-3-42,2023-04-12,South,Web,Enterprise,400,5
ORD-3-43,2023-04-08,East,Web,SMB,453,7
ORD-3-44,2023-04-12,North,Retail,Mid,404,9
ORD-3-45,2023-04-07,South,Partner,Enterprise,453,3
