order_id,order_date,segment,revenue,margin_rate
ORD-2158,2025-03-20,Enterprise,511,0.3939
ORD-2159,2025-03-18,Enterprise,336,0.428
ORD-2160,2025-03-24,Enterprise,452,0.3796
ORD-2161,2025-03-08,Enterprise,455,0.4181
ORD-2162,2025-03-28,Enterprise,558,0.4059
ORD-2163,2025-03-22,Enterprise,430,0.3949
ORD-2164,2025-03-08,Enterprise,507,0.375
ORD-2165,2025-03-15,Enterprise,523,0.4054
ORD-2166,2025-03-18,Enterprise,494,0.4028
ORD-2167,2025-03-18,Enterprise,486,0.4118
ORD-2168,2025-03-03,Enterprise,604,0.4112
ORD-2169,2025-03-25,Enterprise,498,0.4046
ORD-2170,2025-03-06,Enterprise,481,0.4017
ORD-2171,2025-03-23,Enterprise,393,0.3782
ORD-2172,2025-03-19,Enterprise,629,0.4141
ORD-2173,2025-03-12,Enterprise,476,0.419
ORD-2174,2025-03-03,Enterprise,569,0.4062
ORD-2175,2025-03-22,Enterprise,585,0.369
ORD-2176,2025-03-05,Enterprise,556,0.4444
ORD-2177,2025-03-17,Enterprise,614,0.4212
ORD-2178,2025-03-01,Enterprise,444,0.4231
ORD-2179,2025-03-01,Enterprise,509,0.4033
ORD-2180,2025-03-16,Enterprise,443,0.4486
ORD-2181,2025-03-10,Enterprise,438,0.3937
ORD-2182,2025-03-12,Enterprise,385,0.4043
ORD-2183,2025-03-15,Enterprise,405,0.3717
ORD-2184,2025-03-11,Enterprise,610,0.3804
ORD-2185,2025-03-22,Enterprise,522,0.4039
ORD-2186,2025-03-09,Enterprise,562,0.4127
ORD-2187,2025-03-18,Enterprise,483,0.4243
ORD-2188,2025-03-10,Enterprise,457,0.4105
ORD-2189,2025-03-26,Enterprise,364,0.4276
ORD-2190,2025-03-11,Enterprise,475,0.4226
ORD-2191,2025-03-24,Enterprise,501,0.417
ORD-2192,2025-03-03,Enterprise,597,0.3937
ORD-2193,2025-03-12,Enterprise,456,0.4226
ORD-2194,2025-03-06,Enterprise,468,0.3998
ORD-2195,2025-03-15,Enterprise,326,0.3689
ORD-2196,2025-03-05,Enterprise,541,0.4356
ORD-2197,2025-03-23,Enterprise,583,0.3912
ORD-2198,2025-03-11,Enterprise,473,0.3821
ORD-2199,2025-03-25,Enterprise,499,0.4127
ORD-2200,2025-03-16,Enterprise,340,0.4311
ORD-2201,2025-03-19,Enterprise,432,0.4065
ORD-2202,2025-03-14,Enterprise,418,0.3948
ORD-2203,2025-03-27,Enterprise,502,0.3796
ORD-2204,2025-03-12,Enterprise,494,0.4112
ORD-2205,2025-03-15,Enterprise,359,0.3876
ORD-2206,2025-03-09,Enterprise,416,0.4156
ORD-2207,2025-03-28,Enterprise,438,0.4226
ORD-2208,2025-03-25,Enterprise,619,0.4251
ORD-2209,2025-03-01,Enterprise,525,0.384
ORD-2210,2025-03-10,Enterprise,474,0.4076
ORD-2211,2025-03-11,Enterprise,383,0.4116
ORD-2212,2025-03-14,Enterprise,295,0.373
ORD-2213,2025-03-20,Enterprise,487,0.4124
ORD-2214,2025-03-12,Enterprise,458,0.3959
ORD-2215,2025-03-24,Enterprise,645,0.3921
ORD-2216,2025-03-25,Enterprise,580,0.3818
ORD-2217,2025-03-24,Enterprise,614,0.3714
ORD-2218,2025-03-19,Enterprise,570,0.4027
ORD-2219,2025-03-27,Enterprise,609,0.425
ORD-2220,2025-03-08,Enterprise,571,0.4201
ORD-2221,2025-03-20,Enterprise,491,0.4204
ORD-2222,2025-03-23,Enterprise,503,0.4131
ORD-2223,2025-03-15,Enterprise,480,0.3889
ORD-2224,2025-03-05,Enterprise,323,0.4283
ORD-2225,2025-03-24,Enterprise,477,0.3973
ORD-2226,2025-03-24,Enterprise,561,0.4224
ORD-2227,2025-03-08,Enterprise,417,0.3994
ORD-2228,2025-03-20,Enterprise,360,0.3869
ORD-2229,2025-03-24,Enterprise,497,0.4067
ORD-2230,2025-03-23,Enterprise,351,0.4061
ORD-2231,2025-03-14,Enterprise,451,0.4164
ORD-2232,2025-03-11,Enterprise,423,0.3859
ORD-2233,2025-03-02,Enterprise,479,0.4169
ORD-2234,2025-03-16,Enterprise,421,0.4101
ORD-2235,2025-03-11,Enterprise,447,0.3929
ORD-2236,2025-03-03,Enterprise,489,0.4038
ORD-2237,2025-03-21,Enterprise,589,0.3922
ORD-2238,2025-03-02,Enterprise,335,0.4332
ORD-2239,2025-03-04,Enterprise,476,0.4052
ORD-2240,2025-03-23,Enterprise,389,0.4018
ORD-2241,2025-03-17,Enterprise,429,0.4009
ORD-2242,2025-03-18,Enterprise,468,0.418
ORD-2243,2025-03-16,Enterprise,429,0.4112
ORD-2244,2025-03-11,Enterprise,424,0.3917
ORD-2245,2025-03-09,Enterprise,587,0.3749
ORD-2246,2025-03-21,Enterprise,542,0.4114
ORD-2247,2025-03-04,Enterprise,554,0.374
ORD-2248,2025-03-01,Enterprise,517,0.4239
ORD-2249,2025-03-20,Enterprise,448,0.4131
ORD-2250,2025-03-22,Enterprise,488,0.4151
ORD-2251,2025-03-03,Enterprise,462,0.4137
ORD-2252,2025-03-09,Enterprise,492,0.4184
ORD-2253,2025-03-25,Enterprise,543,0.4163
ORD-2254,2025-03-04,Enterprise,498,0.4112
ORD-2255,2025-03-17,Enterprise,622,0.3628
ORD-2256,2025-03-11,Enterprise,578,0.3581
ORD-2257,2025-03-24,Enterprise,469,0.42
ORD-2258,2025-03-13,Enterprise,598,0.3971
ORD-2259,2025-03-03,Enterprise,713,0.4286
ORD-2260,2025-03-09,Enterprise,566,0.373
ORD-2261,2025-03-06,Enterprise,516,0.4009
ORD-2262,2025-03-11,Enterprise,397,0.3961
ORD-2263,2025-03-03,Enterprise,463,0.3958
ORD-2264,2025-03-28,Enterprise,545,0.387
ORD-2265,2025-03-17,Enterprise,487,0.3972
ORD-2266,2025-03-04,Enterprise,514,0.4278
ORD-2267,2025-03-12,Enterprise,501,0.4154
ORD-2268,2025-03-07,Enterprise,369,0.3859
ORD-2269,2025-03-05,Enterprise,427,0.4111
ORD-2270,2025-03-08,Enterprise,518,0.3683
ORD-2271,2025-03-14,Enterprise,527,0.3966
ORD-2272,2025-03-11,Enterprise,527,0.3746
ORD-2273,2025-03-09,Enterprise,488,0.4212
ORD-2274,2025-03-09,Enterprise,422,0.4149
ORD-2275,2025-03-22,Enterprise,480,0.3914
ORD-2276,2025-03-05,Enterprise,456,0.3951
ORD-2277,2025-03-16,Enterprise,644,0.3874
ORD-2278,2025-03-18,Enterprise,411,0.4105
ORD-2279,2025-03-02,Enterprise,518,0.4065
ORD-2280,2025-03-23,Enterprise,406,0.3843
ORD-2281,2025-03-25,Enterprise,606,0.4072
ORD-2282,2025-03-19,Enterprise,455,0.4068
ORD-2283,2025-03-05,Enterprise,459,0.3873
ORD-2284,2025-03-07,Enterprise,540,0.3985
ORD-2285,2025-03-13,Enterprise,573,0.4266
ORD-2286,2025-03-24,Enterprise,498,0.4172
ORD-2287,2025-03-11,Enterprise,571,0.3972
ORD-2288,2025-03-24,Enterprise,453,0.3667
ORD-2289,2025-03-28,Enterprise,480,0.4295
ORD-2290,2025-03-25,Enterprise,528,0.3914
ORD-2291,2025-03-11,Enterprise,530,0.4273
ORD-2292,2025-03-15,Enterprise,499,0.3946
ORD-2293,2025-03-08,Enterprise,443,0.3675
ORD-2294,2025-03-05,Enterprise,506,0.3871
ORD-2295,2025-03-19,Enterprise,511,0.4017
ORD-2296,2025-03-26,Enterprise,534,0.3918
ORD-2297,2025-03-15,Enterprise,530,0.3911
ORD-2298,2025-03-02,Enterprise,539,0.3739
ORD-2299,2025-03-13,Enterprise,570,0.3925
ORD-2300,2025-03-20,Enterprise,544,0.4083
ORD-2301,2025-03-10,Enterprise,440,0.439
ORD-2302,2025-03-17,Enterprise,438,0.406
ORD-2303,2025-03-17,Enterprise,579,0.3852
ORD-2304,2025-03-01,Enterprise,529,0.3994
ORD-2305,2025-03-22,Enterprise,527,0.3774
ORD-2306,2025-03-10,Enterprise,575,0.3924
ORD-2307,2025-03-06,Enterprise,541,0.4014
ORD-2308,2025-03-16,Enterprise,613,0.391
ORD-2309,2025-03-12,Enterprise,567,0.3825
ORD-2310,2025-03-24,Enterprise,376,0.3676
ORD-2311,2025-03-05,Enterprise,330,0.3891
ORD-2312,2025-03-04,Enterprise,507,0.3946
ORD-2313,2025-03-02,Enterprise,568,0.4439
ORD-2314,2025-03-19,Enterprise,520,0.3842
ORD-2315,2025-03-16,Enterprise,597,0.4217
ORD-2316,2025-03-15,Enterprise,407,0.4552
ORD-2317,2025-03-02,Enterprise,656,0.4005
ORD-2318,2025-03-06,Enterprise,556,0.414
ORD-2319,2025-03-17,Enterprise,436,0.3904
ORD-2320,2025-03-06,Enterprise,568,0.4015
ORD-2321,2025-03-17,Enterprise,491,0.4319
ORD-2322,2025-03-18,Enterprise,431,0.4054
ORD-2323,2025-03-01,Enterprise,396,0.3982
ORD-2324,2025-03-23,Enterprise,428,0.4291
ORD-2325,2025-03-11,Enterprise,520,0.4161
ORD-2326,2025-03-27,Enterprise,610,0.3935
ORD-2327,2025-03-17,Enterprise,513,0.421
ORD-2328,2025-03-10,Enterprise,471,0.4399
ORD-2329,2025-03-10,Enterprise,498,0.3709
ORD-2330,2025-03-01,Enterprise,462,0.4158
ORD-2331,2025-03-28,Enterprise,437,0.3919
ORD-2332,2025-03-13,Enterprise,500,0.4111
ORD-2333,2025-03-10,Enterprise,606,0.4205
ORD-2334,2025-03-11,Enterprise,430,0.4217
ORD-2335,2025-03-12,Enterprise,434,0.3998
ORD-2336,2025-03-09,Enterprise,337,0.4214
ORD-2337,2025-03-19,Enterprise,412,0.4027
ORD-2338,2025-03-22,Enterprise,570,0.3965
ORD-2339,2025-03-14,Enterprise,478,0.4143
ORD-2340,2025-03-20,Enterprise,393,0.3867
ORD-2341,2025-03-11,Enterprise,456,0.3984
ORD-2342,2025-03-17,Enterprise,410,0.4141
ORD-2343,2025-03-01,Enterprise,503,0.441
ORD-2344,2025-03-27,Enterprise,527,0.3713
ORD-2345,2025-03-26,Enterprise,516,0.3714
ORD-2346,2025-03-27,Enterprise,594,0.3993
ORD-2347,2025-03-02,Enterprise,500,0.3827
ORD-2348,2025-03-21,Enterprise,747,0.3842
ORD-2349,2025-03-11,Enterprise,506,0.3963
ORD-2350,2025-03-22,Enterprise,628,0.3842
ORD-2351,2025-03-24,Enterprise,491,0.4393
ORD-2352,2025-03-23,Enterprise,600,0.4088
ORD-2353,2025-03-17,Enterprise,482,0.3983
ORD-2354,2025-03-09,Enterprise,402,0.4125
ORD-2355,2025-03-08,Enterprise,443,0.4183
ORD-2356,2025-03-18,Enterprise,587,0.3851
ORD-2357,2025-03-15,Enterprise,654,0.3648
ORD-2358,2025-03-28,Enterprise,465,0.4339
ORD-2359,2025-03-23,Enterprise,476,0.4263
ORD-2360,2025-03-06,Enterprise,470,0.3901
ORD-2361,2025-03-24,Enterprise,550,0.3965
ORD-2362,2025-03-01,Enterprise,425,0.4221
ORD-2363,2025-03-26,Enterprise,452,0.4174
ORD-2364,2025-03-08,Enterprise,516,0.4108
ORD-2365,2025-03-18,Enterprise,479,0.3819
ORD-2366,2025-03-28,Enterprise,401,0.3673
ORD-2367,2025-03-02,Enterprise,529,0.3712
ORD-2368,2025-03-11,Enterprise,517,0.3933
ORD-2369,2025-03-20,Enterprise,276,0.3974
ORD-2370,2025-03-20,Enterprise,440,0.3781
ORD-2371,2025-03-04,Enterprise,485,0.4379
ORD-2372,2025-03-14,Enterprise,454,0.4142
ORD-2373,2025-03-26,Enterprise,497,0.4334
ORD-2374,2025-03-03,Enterprise,468,0.4101
ORD-2375,2025-03-26,Enterprise,471,0.3902
ORD-2376,2025-03-09,Enterprise,482,0.4304
ORD-2377,2025-03-18,Enterprise,374,0.3774
ORD-2378,2025-03-17,Enterprise,603,0.3893
ORD-2379,2025-03-19,Enterprise,378,0.4137
ORD-2380,2025-03-28,Enterprise,524,0.438
ORD-2381,2025-03-09,Enterprise,501,0.4038
ORD-2382,2025-03-17,Enterprise,448,0.3745
ORD-2383,2025-03-04,Enterprise,463,0.4134
ORD-2384,2025-03-20,Enterprise,494,0.3755
ORD-2385,2025-03-01,Enterprise,597,0.4104
ORD-2386,2025-03-03,Enterprise,559,0.3846
ORD-2387,2025-03-15,Enterprise,592,0.4151
ORD-2388,2025-03-21,Enterprise,561,0.3952
ORD-2389,2025-03-09,Enterprise,532,0.3565
ORD-2390,2025-03-01,Enterprise,539,0.3846
ORD-2391,2025-03-28,Enterprise,539,0.4115
ORD-2392,2025-03-04,Enterprise,475,0.4337
ORD-2393,2025-03-16,Enterprise,461,0.4038
ORD-2394,2025-03-13,Enterprise,406,0.3829
ORD-2395,2025-03-01,Enterprise,512,0.4022
ORD-2396,2025-03-04,Enterprise,475,0.4031
ORD-2397,2025-03-10,Enterprise,422,0.4116
ORD-2398,2025-03-01,Enterprise,427,0.3938
ORD-2399,2025-03-01,Enterprise,571,0.4212
ORD-2400,2025-03-18,Enterprise,474,0.3977
ORD-2401,2025-03-05,Enterprise,532,0.4043
ORD-2402,2025-03-22,Enterprise,529,0.4176
ORD-2403,2025-03-12,Enterprise,492,0.3821
ORD-2404,2025-03-01,Enterprise,466,0.399
ORD-2405,2025-03-04,Enterprise,519,0.4058
ORD-2406,2025-03-07,Enterprise,342,0.4007
ORD-2407,2025-03-07,Enterprise,468,0.4089
ORD-2408,2025-03-07,Enterprise,469,0.4339
ORD-2409,2025-03-13,Enterprise,377,0.4221
ORD-2410,2025-03-14,Enterprise,472,0.3892
ORD-2411,2025-03-02,Enterprise,508,0.4073
ORD-2412,2025-03-08,Enterprise,567,0.3912
ORD-2413,2025-03-27,Enterprise,499,0.401
ORD-2414,2025-03-17,Enterprise,595,0.3751
ORD-2415,2025-03-25,Enterprise,580,0.3914
ORD-2416,2025-03-08,Enterprise,441,0.4081
ORD-2417,2025-03-27,Enterprise,491,0.3978
ORD-2418,2025-03-07,Enterprise,309,0.3871
ORD-2419,2025-03-19,Enterprise,404,0.4032
ORD-2420,2025-03-06,Enterprise,468,0.4064
ORD-2421,2025-03-06,Enterprise,476,0.3909
ORD-2422,2025-03-14,Enterprise,592,0.3961
ORD-2423,2025-03-12,Enterprise,402,0.4114
ORD-2424,2025-03-04,Enterprise,559,0.3799
ORD-2425,2025-03-28,Enterprise,689,0.3897
ORD-2426,2025-03-07,Enterprise,417,0.415
ORD-2427,2025-03-26,Enterprise,496,0.3766
ORD-2428,2025-03-10,Enterprise,407,0.4079
ORD-2429,2025-03-23,Enterprise,486,0.4011
ORD-2430,2025-03-24,Enterprise,585,0.4195
ORD-2431,2025-03-27,Enterprise,594,0.4328
ORD-2432,2025-03-24,Enterprise,552,0.3891
ORD-2433,2025-03-24,Enterprise,624,0.392
ORD-2434,2025-03-28,Enterprise,630,0.4063
ORD-2435,2025-03-15,Enterprise,460,0.4119
ORD-2436,2025-03-20,Enterprise,466,0.4271
ORD-2437,2025-03-02,Enterprise,479,0.4059
ORD-2438,2025-03-13,Enterprise,286,0.3798
ORD-2439,2025-03-08,Enterprise,530,0.4106
ORD-2440,2025-03-23,Enterprise,364,0.3885
ORD-2441,2025-03-02,Enterprise,699,0.4128
ORD-2442,2025-03-04,Enterprise,502,0.3791
ORD-2443,2025-03-01,Enterprise,534,0.3847
ORD-2444,2025-03-21,Enterprise,510,0.4174
ORD-2445,2025-03-16,Enterprise,405,0.4159
ORD-2446,2025-03-14,Enterprise,550,0.4187
ORD-2447,2025-03-01,Enterprise,400,0.4235
ORD-2448,2025-03-27,Enterprise,478,0.3965
ORD-2449,2025-03-06,Enterprise,409,0.3857
ORD-2450,2025-03-21,Enterprise,407,0.4021
ORD-2451,2025-03-07,Enterprise,325,0.382
ORD-2452,2025-03-09,Enterprise,601,0.4065
ORD-2453,2025-03-03,Enterprise,511,0.4213
ORD-2454,2025-03-16,Enterprise,548,0.4105
ORD-2455,2025-03-14,Enterprise,492,0.397
ORD-2456,2025-03-17,Enterprise,420,0.3957
ORD-2457,2025-03-11,Enterprise,630,0.4308
ORD-2458,2025-03-09,Enterprise,488,0.3666
ORD-2459,2025-03-11,Enterprise,499,0.3892
ORD-2460,2025-03-09,Enterprise,657,0.366
ORD-2461,2025-03-24,Enterprise,582,0.4184
ORD-2462,2025-03-20,Enterprise,608,0.3907
ORD-2463,2025-03-28,Enterprise,418,0.3992
ORD-2464,2025-03-16,Enterprise,506,0.4056
ORD-2465,2025-03-28,Enterprise,597,0.4061
ORD-2466,2025-03-18,Enterprise,517,0.4334
ORD-2467,2025-03-18,Enterprise,565,0.4212
ORD-2468,2025-03-08,Enterprise,499,0.4034
ORD-2469,2025-03-14,Enterprise,270,0.3862
ORD-2470,2025-03-25,Enterprise,341,0.3694
ORD-2471,2025-03-17,Enterprise,534,0.4063
ORD-2472,2025-03-28,Enterprise,451,0.3683
ORD-2473,2025-03-15,Enterprise,448,0.3941
ORD-2474,2025-03-15,Enterprise,532,0.3934
ORD-2475,2025-03-20,Enterprise,367,0.3741
ORD-2476,2025-03-05,Enterprise,482,0.4161
ORD-2477,2025-03-21,Enterprise,458,0.4057
ORD-2478,2025-03-04,Enterprise,655,0.4136
ORD-2479,2025-03-10,Enterprise,491,0.4144
ORD-2480,2025-03-25,Enterprise,445,0.3846
ORD-2481,2025-03-28,Enterprise,547,0.3949
ORD-2482,2025-03-10,Enterprise,483,0.4261
ORD-2483,2025-03-25,Enterprise,522,0.4415
ORD-2484,2025-03-04,Enterprise,493,0.3861
ORD-2485,2025-03-13,Enterprise,493,0.385
ORD-2486,2025-03-10,Enterprise,395,0.4047
ORD-2487,2025-03-27,Enterprise,690,0.3759
ORD-2488,2025-03-20,Enterprise,535,0.4041
ORD-2489,2025-03-01,Enterprise,554,0.4058
ORD-2490,2025-03-16,Enterprise,576,0.4048
ORD-2491,2025-03-02,Enterprise,532,0.3939
ORD-2492,2025-03-05,Enterprise,614,0.4003
ORD-2493,2025-03-24,Enterprise,520,0.3961
ORD-2494,2025-03-01,Enterprise,646,0.3438
ORD-2495,2025-03-22,Enterprise,436,0.4246
ORD-2496,2025-03-18,Enterprise,485,0.4014
ORD-2497,2025-03-08,Enterprise,522,0.4354
ORD-2498,2025-03-21,Enterprise,612,0.4257
ORD-2499,2025-03-20,Enterprise,525,0.41
ORD-2500,2025-03-22,Enterprise,444,0.3751
ORD-2501,2025-03-25,Enterprise,500,0.3921
ORD-2502,2025-03-04,Enterprise,480,0.3849
ORD-2503,2025-03-05,Enterprise,532,0.3913
ORD-2504,2025-03-27,Enterprise,472,0.3754
ORD-2505,2025-03-11,Enterprise,484,0.3978
ORD-2506,2025-03-20,Enterprise,423,0.4166
ORD-2507,2025-03-10,Enterprise,439,0.3803
ORD-2508,2025-03-10,Enterprise,508,0.3681
ORD-2509,2025-03-07,Enterprise,385,0.3989
ORD-2510,2025-03-03,Enterprise,486,0.4349
ORD-2511,2025-03-14,Enterprise,502,0.3803
ORD-2512,2025-03-28,Enterprise,448,0.3823
ORD-2513,2025-03-02,Enterprise,642,0.3732
ORD-2514,2025-03-19,Enterprise,515,0.3743
ORD-2515,2025-03-03,Enterprise,554,0.4046
ORD-2516,2025-03-06,Enterprise,405,0.4257
ORD-2517,2025-03-01,Enterprise,440,0.4338
ORD-2518,2025-03-11,Enterprise,482,0.3761
ORD-2519,2025-03-26,Enterprise,480,0.4124
ORD-2520,2025-03-19,Enterprise,639,0.361
ORD-2521,2025-03-05,Enterprise,627,0.3651
ORD-2522,2025-03-28,Enterprise,452,0.3982
ORD-2523,2025-03-07,Enterprise,440,0.4431
ORD-2524,2025-03-04,Enterprise,552,0.4345
ORD-2525,2025-03-01,Enterprise,522,0.3925
ORD-2526,2025-03-28,Enterprise,393,0.4047
ORD-2527,2025-03-24,Enterprise,552,0.4082
ORD-2528,2025-03-28,Enterprise,619,0.3957
ORD-2529,2025-03-25,Enterprise,606,0.4503
ORD-2530,2025-03-24,Enterprise,511,0.3974
ORD-2531,2025-03-18,Enterprise,621,0.3921
ORD-2532,2025-03-28,Enterprise,647,0.4157
ORD-2533,2025-03-14,Enterprise,238,0.402
ORD-2534,2025-03-24,Enterprise,365,0.3911
ORD-2535,2025-03-24,Enterprise,462,0.4171
ORD-2536,2025-03-19,Enterprise,488,0.4104
ORD-2537,2025-03-07,Enterprise,410,0.3553
ORD-2538,2025-03-04,Enterprise,526,0.3968
ORD-2539,2025-03-01,Enterprise,531,0.3949
ORD-2540,2025-03-14,Enterprise,603,0.4011
ORD-2541,2025-03-26,Enterprise,341,0.3709
ORD-2542,2025-03-02,Enterprise,546,0.3931
ORD-2543,2025-03-03,Enterprise,599,0.3963
ORD-2544,2025-03-03,Enterprise,545,0.3849
ORD-2545,2025-03-10,Enterprise,418,0.4005
ORD-2546,2025-03-15,Enterprise,376,0.3681
ORD-2547,2025-03-18,Enterprise,533,0.3973
ORD-2548,2025-03-12,Enterprise,417,0.3731
ORD-2549,2025-03-15,Enterprise,526,0.3826
ORD-2550,2025-03-27,Enterprise,508,0.4172
ORD-2551,2025-03-23,Enterprise,542,0.4281
ORD-2552,2025-03-23,Enterprise,495,0.3986
ORD-2553,2025-03-20,Enterprise,636,0.4293
ORD-2554,2025-03-18,Enterprise,539,0.407
ORD-2555,2025-03-28,Enterprise,583,0.3779
ORD-2556,2025-03-27,Enterprise,505,0.3848
ORD-2557,2025-03-19,Enterprise,555,0.4101
ORD-2558,2025-03-01,Enterprise,533,0.4035
ORD-2559,2025-03-16,Enterprise,486,0.3876
ORD-2560,2025-03-10,Enterprise,515,0.3775
ORD-2561,2025-03-20,Enterprise,576,0.3999
ORD-2562,2025-03-19,Enterprise,430,0.3887
ORD-2563,2025-03-10,Enterprise,399,0.4065
ORD-2564,2025-03-11,Enterprise,471,0.3702
ORD-2565,2025-03-12,Enterprise,571,0.4091
ORD-2566,2025-03-06,Enterprise,436,0.3898
ORD-2567,2025-03-06,Enterprise,328,0.4171
ORD-2568,2025-03-16,Enterprise,515,0.4058
ORD-2569,2025-03-12,Enterprise,298,0.3791
ORD-2570,2025-03-09,Enterprise,583,0.401
ORD-2571,2025-03-22,Enterprise,675,0.3831
ORD-2572,2025-03-08,Enterprise,550,0.3909
ORD-2573,2025-03-18,Enterprise,639,0.3716
ORD-2574,2025-03-01,Enterprise,528,0.4009
ORD-2575,2025-03-13,Enterprise,586,0.4183
ORD-2576,2025-03-11,Enterprise,440,0.4317
ORD-2577,2025-03-08,Enterprise,572,0.3883
ORD-2578,2025-03-01,Enterprise,665,0.4028
ORD-2579,2025-03-20,Enterprise,494,0.3969
ORD-2580,2025-03-07,Enterprise,502,0.3751
ORD-2581,2025-03-10,Enterprise,570,0.4067
ORD-2582,2025-03-14,Enterprise,463,0.4017
ORD-2583,2025-03-21,Enterprise,515,0.4014
ORD-2584,2025-03-07,Enterprise,382,0.3729
ORD-2585,2025-03-14,Enterprise,575,0.3683
ORD-2586,2025-03-17,Enterprise,524,0.386
ORD-2587,2025-03-23,Enterprise,526,0.432
ORD-2588,2025-03-10,Enterprise,394,0.4024
ORD-2589,2025-03-25,Enterprise,476,0.3803
ORD-2590,2025-03-28,Enterprise,397,0.3981
ORD-2591,2025-03-02,Enterprise,678,0.4089
ORD-2592,2025-03-18,Enterprise,441,0.4132
ORD-2593,2025-03-07,Enterprise,443,0.3874
ORD-2594,2025-03-13,Enterprise,514,0.4192
ORD-2595,2025-03-09,Enterprise,537,0.4357
ORD-2596,2025-03-27,Enterprise,608,0.4316
ORD-2597,2025-03-18,Enterprise,341,0.4117
ORD-2598,2025-03-23,Enterprise,334,0.4054
ORD-2599,2025-03-18,Enterprise,405,0.3939
ORD-2600,2025-03-02,Enterprise,436,0.388
ORD-2601,2025-03-24,Enterprise,571,0.3679
ORD-2602,2025-03-10,Enterprise,484,0.3735
ORD-2603,2025-03-07,Enterprise,518,0.4122
ORD-2604,2025-03-25,Enterprise,427,0.4276
ORD-2605,2025-03-03,Enterprise,548,0.3773
ORD-2606,2025-03-27,Enterprise,607,0.4236
ORD-2607,2025-03-03,Enterprise,331,0.3805
ORD-2608,2025-03-28,Enterprise,576,0.4197
ORD-2609,2025-03-09,Enterprise,511,0.3711
ORD-2610,2025-03-25,Enterprise,436,0.4117
ORD-2611,2025-03-11,Enterprise,552,0.4079
ORD-2612,2025-03-06,Enterprise,508,0.3923
ORD-2613,2025-03-19,Enterprise,432,0.4055
ORD-2614,2025-03-12,Enterprise,503,0.3934
ORD-2615,2025-03-12,Enterprise,532,0.415
ORD-2616,2025-03-07,Enterprise,441,0.4454
ORD-2617,2025-03-27,Enterprise,434,0.3777
ORD-2618,2025-03-16,Enterprise,453,0.3836
ORD-2619,2025-03-03,Enterprise,512,0.4233
ORD-2620,2025-03-23,Enterprise,500,0.3867
ORD-2621,2025-03-20,Enterprise,482,0.4324
ORD-2622,2025-03-08,Enterprise,545,0.4009
ORD-2623,2025-03-23,Enterprise,459,0.4033
ORD-2624,2025-03-04,Enterprise,494,0.4024
ORD-2625,2025-03-04,Enterprise,509,0.3728
ORD-2626,2025-03-28,Enterprise,491,0.4429
ORD-2627,2025-03-06,Enterprise,337,0.4096
ORD-2628,2025-03-15,Enterprise,456,0.3882
ORD-2629,2025-03-15,Enterprise,368,0.4095
ORD-2630,2025-03-25,Enterprise,452,0.4453
ORD-2631,2025-03-08,Enterprise,510,0.3809
ORD-2632,2025-03-12,Enterprise,449,0.412
ORD-2633,2025-03-26,Enterprise,450,0.3922
ORD-2634,2025-03-06,Enterprise,670,0.3888
ORD-2635,2025-03-03,Enterprise,535,0.4309
ORD-2636,2025-03-12,Enterprise,563,0.4145
ORD-2637,2025-03-28,Enterprise,499,0.3816
ORD-2638,2025-03-24,Enterprise,449,0.3867
ORD-2639,2025-03-16,Enterprise,560,0.42
ORD-2640,2025-03-02,Enterprise,451,0.3616
ORD-2641,2025-03-22,Enterprise,442,0.4421
ORD-2642,2025-03-26,Enterprise,481,0.412
ORD-2643,2025-03-02,Enterprise,400,0.4022
ORD-2644,2025-03-13,Enterprise,537,0.3909
ORD-2645,2025-03-08,Enterprise,536,0.4126
ORD-2646,2025-03-05,Enterprise,520,0.422
ORD-2647,2025-03-28,Enterprise,628,0.4214
ORD-2648,2025-03-17,Enterprise,384,0.364
ORD-2649,2025-03-17,Enterprise,377,0.3705
ORD-2650,2025-03-25,Enterprise,577,0.3711
ORD-2651,2025-03-12,Enterprise,480,0.3761
ORD-2652,2025-03-14,Enterprise,620,0.3848
ORD-2653,2025-03-17,Enterprise,495,0.446
ORD-2654,2025-03-19,Enterprise,659,0.4269
ORD-2655,2025-03-19,Enterprise,410,0.4048
ORD-2656,2025-03-14,Enterprise,566,0.398
ORD-2657,2025-03-21,Enterprise,409,0.4048
ORD-2658,2025-03-11,Enterprise,683,0.361
ORD-2659,2025-03-28,Enterprise,338,0.4005
ORD-2660,2025-03-03,Enterprise,485,0.4272
ORD-2661,2025-03-16,Enterprise,454,0.4066
ORD-2662,2025-03-11,Enterprise,422,0.3892
ORD-2663,2025-03-22,Enterprise,607,0.3978
ORD-2664,2025-03-19,Enterprise,556,0.3984
ORD-2665,2025-03-09,Enterprise,445,0.4135
ORD-2666,2025-03-18,Enterprise,495,0.391
ORD-2667,2025-03-15,Enterprise,608,0.3688
ORD-2668,2025-03-05,Enterprise,471,0.3649
ORD-2669,2025-03-10,Enterprise,527,0.4427
ORD-2670,2025-03-21,Enterprise,444,0.4036
ORD-2671,2025-03-22,Enterprise,503,0.4132
ORD-2672,2025-03-02,Enterprise,570,0.4074
ORD-2673,2025-03-25,Enterprise,506,0.3913
ORD-2674,2025-03-21,Enterprise,565,0.3798
ORD-2675,2025-03-17,Enterprise,659,0.3804
ORD-2676,2025-03-18,Enterprise,542,0.3782
